종목명,종목코드,소속,섹터,테마,AI수급점수,Quant점수,정성점수,정성보정치,점수모드,현재가,등락률,외인강도(%),연기금강도(%),투신강도(%),사모강도(%),외인연속,연기금연속,이격도(%),손바뀜(%),RSI,거래급증(%),거래대금(억),5일평균거래대금(억),20일평균거래대금(억),거래대금활력,추세상승,정배열,추세품질점수,MA5,MA10,MA20,음봉매집률,시가총액,PER,ROE,뉴스테마가점,뉴스톤계수,뉴스부정키워드수,테마가점완화,눌림목가감,눌림목신호,점수변화(안정화),신호신뢰도,신호등급,신호레짐,종목체급,연기금5일강도(%),연기금10일강도(%),기관10일동행강도(%),수급흡수율,수급지속일수,외인5일강도(%),외인10일강도(%),투신5일강도(%),사모5일강도(%),외인5일매수일수,연기금5일매수일수,5일수익률,20일수익률,20일고점낙폭,20일전고점돌파율,수급품질점수,주도주점수,기관동행점수,체급별수급점수,핵심수급주체,핵심수급상태,체급별수급사유,시장대비5일(%p),시장대비20일(%p),V5주도성점수,V5주도성사유,V5진입상태,V5진입확인,V5진입품질,V5진입사유,V5종합점수,시장위험레버,진입유형,전략슬리브,스윙우선순위,진입코멘트,매도점검,V5추천상태,V5추천사유,매수후보
신한지주,55550,KOSPI,분류안됨,분류안됨,14.36,10,54.19,1.68,상승장 (보수적 반영),112900.0,2.543142597638504,-0.4524337806550994,-0.0616618621012321,0.1092482538023958,0.0095397244670632,0,0,101.5,1.1,58.5,99.5,1135.2,1149.8,1234.3,0.93,True,False,60.0,112120.0,112220.0,111190.0,0.0,530008.5885558582,9.87,8.72,0.0,0.35,1,0.0,-0.3,회피,-6.95,28.86,Low,RiskOn,대형,-0.0194,-0.0307,-0.047,-0.3963,0,-0.092,-0.1356,-0.0264,-0.0004,0,1,-1.4834205933682343,9.293320425943863,-1.4834205933682343,-1.4834205933682343,4.0,70.61,1.08,0.0,외국인,미확인,"대형주 핵심 외국인, 외국인 0, 연기금 0, 투신·사모 0, 지속성 0",-0.0,8.19,59.25,"시장대비 5일 -0.0%p·20일 +8.2%p, 거래대금 상위 93%, 추세 60",눌림대기,False,66.67,"눌림대기: 20일 +9.3%, 고점대비 -1.5%, MA20 이격 +1.5%, 거래대금 0.93배",31.16,RiskOn,관찰,관찰,1.9,대형 주도주 조건 · 정배열 확인 전,수급훼손,제외,외국인 수급 0.0 · 주도성 59.2 · 눌림대기,관찰
메리츠금융지주,138040,KOSPI,분류안됨,분류안됨,16.12,15,57.19,2.88,상승장 (보수적 반영),129600.0,2.127659574468077,-0.207832908951889,0.2016000165106445,0.0772668608703022,-0.0902488855952622,0,0,102.0,0.6,59.0,77.3,217.8,254.5,329.2,0.77,False,False,60.0,126880.0,127800.0,127065.0,0.0,216881.36170212764,9.18,22.53,0.0,0.35,1,0.0,-0.3,회피,3.4,24.81,Low,RiskOn,대형,-0.0191,0.0121,0.0117,-0.4492,0,-0.0941,-0.1118,0.0049,-0.007,0,2,-1.8181818181818188,12.305025996533804,-5.332359386413444,-5.332359386413444,0.0,63.9,1.01,0.0,외국인,미확인,"대형주 핵심 외국인, 외국인 0, 연기금 0, 투신·사모 0, 지속성 0",-0.34,11.2,58.25,"시장대비 5일 -0.3%p·20일 +11.2%p, 거래대금 상위 67%, 추세 60",눌림대기,False,66.67,"눌림대기: 20일 +12.3%, 고점대비 -5.3%, MA20 이격 +2.0%, 거래대금 0.77배",31.11,RiskOn,관찰,관찰,1.79,연기금 10일 순매수 · 대형 주도주 조건 · 정배열 확인 전,추세훼손,제외,외국인 수급 0.0 · 주도성 58.2 · 눌림대기,관찰
펄어비스,263750,KOSDAQ,분류안됨,분류안됨,17.75,17,50.19,0.08,상승장 (보수적 반영),34700.0,-0.4304160688665681,-0.4520992845259786,0.1458834145388595,-0.033173733437882,0.3373271992699135,0,0,103.1,1.7,54.2,94.4,69.3,72.7,108.2,0.67,True,False,60.0,34830.0,35065.0,33642.5,0.0,21806.73457675753,8.56,-1.05,0.0,0.35,1,0.0,1.1,대기,0.99,25.26,Low,RiskOn,중형,0.0592,0.1478,0.376,0.2505,3,-0.1554,-0.3879,0.034,0.1088,2,2,0.28901734104045396,7.763975155279512,-4.143646408839774,-4.143646408839774,23.22,36.66,7.96,45.54,연기금,유지,"중형주 핵심 연기금, 외국인 0, 연기금 63, 투신·사모 72, 지속성 40",1.77,6.66,50.37,"시장대비 5일 +1.8%p·20일 +6.7%p, 거래대금 상위 39%, 추세 60",눌림대기,False,83.33,"눌림대기: 20일 +7.8%, 고점대비 -4.1%, MA20 이격 +3.1%, 거래대금 0.67배",50.64,RiskOn,관찰,관찰,0.28,연기금 10일 순매수 · 정배열 확인 전,추세훼손,제외,연기금 수급 45.5 · 주도성 50.4 · 눌림대기,관찰
해성디에스,195870,KOSPI,분류안됨,리드프레임;반도체,29.73,31,47.66,-0.94,상승장 (보수적 반영),56500.0,-1.7391304347826098,0.5399777824049974,-0.666029266007288,0.0844835085892764,0.0056462571577303,0,4,107.4,7.5,55.6,77.6,102.4,144.9,68.2,2.12,True,False,60.0,54800.0,52480.0,52585.0,0.0,9605.0,0.0,0.0,2.264,0.35,1,0.0,0.6,대기,2.18,31.19,Medium,RiskOn,소형,0.0692,-0.2474,0.1091,-0.1232,1,-0.9671,-0.5726,0.3022,0.0247,1,4,15.306122448979597,7.210626185958247,-1.7391304347826098,-1.7391304347826098,0.0,26.53,7.06,0.0,연기금,미확인,"소형주 핵심 연기금, 외국인 0, 연기금 0, 투신·사모 87, 지속성 80",16.79,6.1,63.04,"시장대비 5일 +16.8%p·20일 +6.1%p, 거래대금 상위 29%, 추세 60",눌림대기,False,33.33,"눌림대기: 20일 +7.2%, 고점대비 -1.7%, MA20 이격 +7.4%, 거래대금 2.12배",26.83,RiskOn,관찰,관찰,0.0,정배열 확인 전,추세훼손,제외,연기금 수급 0.0 · 주도성 63.0 · 눌림대기,관찰
SK디스커버리,6120,KOSPI,분류안됨,분류안됨,25.53,28,43.99,-2.4,상승장 (보수적 반영),56700.0,2.1621621621621623,-0.2560656596017729,0.0765625062962086,0.0023336031121885,-0.003099508840972,1,2,103.9,0.4,62.9,92.2,8.2,8.6,12.6,0.68,True,False,60.0,56280.0,56770.0,54597.5,0.0,9872.951351351352,0.0,0.0,0.0,0.35,1,0.0,-0.3,회피,-0.53,20.87,Medium,RiskOn,소형,0.0129,0.0845,0.0922,-0.2005,2,-0.0771,-0.2186,0.0004,-0.0003,2,2,-1.3913043478260834,11.176470588235299,-1.3913043478260834,-1.3913043478260834,0.0,21.56,3.91,0.0,연기금,유지,"소형주 핵심 연기금, 외국인 0, 연기금 41, 투신·사모 1, 지속성 40",0.09,10.07,44.82,"시장대비 5일 +0.1%p·20일 +10.1%p, 거래대금 상위 4%, 추세 60",눌림대기,False,66.67,"눌림대기: 20일 +11.2%, 고점대비 -1.4%, MA20 이격 +3.9%, 거래대금 0.68배",25.09,RiskOn,관찰,관찰,0.0,연기금 10일 순매수 · 정배열 확인 전,추세훼손,제외,연기금 수급 0.0 · 주도성 44.8 · 눌림대기,관찰
한진칼,180640,KOSPI,분류안됨,분류안됨,22.73,23,43.79,-2.48,상승장 (보수적 반영),138900.0,0.0720461095100821,-0.1028341846920694,0.0945377921189264,0.0017695116162014,0.013627831948136,0,2,101.5,0.4,61.6,68.0,55.0,74.0,119.2,0.62,True,False,60.0,138180.0,139790.0,136875.0,0.067,92732.76224783862,-302.21,4.75,0.0,0.35,1,0.0,-0.3,회피,-5.84,25.39,Medium,RiskOn,중형,-0.01,-0.0119,-0.0131,-0.3023,1,-0.0535,0.0316,-0.0003,-0.0018,2,3,0.14419610670513006,14.320987654320994,-6.715916722632642,-6.715916722632642,0.0,39.17,3.4,0.0,연기금,미확인,"중형주 핵심 연기금, 외국인 0, 연기금 0, 투신·사모 0, 지속성 60",1.63,13.21,61.58,"시장대비 5일 +1.6%p·20일 +13.2%p, 거래대금 상위 42%, 추세 60",눌림대기,False,83.33,"눌림대기: 20일 +14.3%, 고점대비 -6.7%, MA20 이격 +1.5%, 거래대금 0.62배",33.43,RiskOn,관찰,관찰,0.0,정배열 확인 전,수급훼손,제외,연기금 수급 0.0 · 주도성 61.6 · 눌림대기,관찰
지역난방공사,71320,KOSPI,분류안됨,분류안됨,20.35,43,47.33,-1.07,상승장 (보수적 반영),78300.0,4.539385847797073,-0.1601118191045416,0.0242407621834839,0.1137531528048757,0.0544141676003685,0,5,104.1,0.5,66.1,324.3,21.3,9.3,7.7,1.21,True,False,60.0,75260.0,75120.0,75185.0,0.143,9065.655540720962,0.0,0.0,0.0,0.35,1,0.0,-0.3,회피,8.0,21.82,Medium,RiskOn,소형,0.0044,0.0038,0.1009,0.5542,3,-0.0699,-0.0436,0.0394,0.0382,1,5,5.100671140939594,7.407407407407418,0.0,2.35294117647058,26.4,24.2,13.93,4.6,연기금,유지,"소형주 핵심 연기금, 외국인 0, 연기금 10, 투신·사모 58, 지속성 100",6.58,6.3,54.24,"시장대비 5일 +6.6%p·20일 +6.3%p, 거래대금 상위 1%, 추세 60",돌파대기,False,80.0,"돌파대기: 20일 +7.4%, 고점대비 +0.0%, MA20 이격 +4.1%, 거래대금 1.21배",32.79,RiskOn,관찰,관찰,0.0,연기금 10일 순매수 · 기관 동행 · 정배열 확인 전,추세훼손,제외,연기금 수급 4.6 · 주도성 54.2 · 돌파대기,관찰
IPARK현대산업개발,294870,KOSPI,분류안됨,분류안됨,17.86,14,50.99,0.4,상승장 (보수적 반영),23650.0,0.2118644067796715,0.1042413106245689,0.5834926667538394,0.0039189345391802,0.0104681617965481,0,1,100.7,1.2,59.6,80.2,29.2,36.4,32.5,1.12,True,False,60.0,23850.0,23925.0,23485.0,0.2454,15586.95338983051,8.53,5.0,0.0,0.35,1,0.0,1.1,대기,-5.52,32.57,Low,RiskOn,중형,0.0389,0.1452,0.1638,0.1125,2,0.0029,0.2022,-0.0087,-0.0082,2,3,-3.665987780040736,7.990867579908678,-4.828973843058348,-4.828973843058348,0.0,26.06,5.05,7.9,연기금,유지,"중형주 핵심 연기금, 외국인 25, 연기금 57, 투신·사모 0, 지속성 60",-2.18,6.88,36.43,"시장대비 5일 -2.2%p·20일 +6.9%p, 거래대금 상위 15%, 추세 60",눌림대기,False,83.33,"눌림대기: 20일 +8.0%, 고점대비 -4.8%, MA20 이격 +0.7%, 거래대금 1.12배",28.9,RiskOn,관찰,관찰,0.0,연기금 10일 순매수 · 정배열 확인 전,추세훼손,제외,연기금 수급 7.9 · 주도성 36.4 · 눌림대기,관찰
현대백화점,69960,KOSPI,분류안됨,분류안됨,17.74,15,50.19,0.08,상승장 (보수적 반영),99900.0,1.731160896130346,-3.145125289683337,-0.5421351034260555,-0.0867636224437509,0.3706454639849521,0,0,102.9,2.4,59.5,51.5,59.8,102.2,135.6,0.75,True,False,60.0,99020.0,99050.0,97105.0,0.0,21542.59063136456,9.62,4.64,0.0,0.35,1,0.0,1.1,대기,-3.63,23.29,Low,RiskOn,중형,-0.0287,-0.0069,0.4128,-0.5428,0,-1.0406,-2.3753,0.0016,0.2057,0,3,0.7056451612903247,6.616862326574169,-0.8928571428571397,-0.8928571428571397,0.0,34.68,1.46,0.0,연기금,미확인,"중형주 핵심 연기금, 외국인 0, 연기금 0, 투신·사모 78, 지속성 60",2.19,5.51,51.02,"시장대비 5일 +2.2%p·20일 +5.5%p, 거래대금 상위 47%, 추세 60",돌파대기,False,40.0,"돌파대기: 20일 +6.6%, 고점대비 -0.9%, MA20 이격 +2.9%, 거래대금 0.75배",23.88,RiskOn,관찰,관찰,0.0,정배열 확인 전,수급훼손,제외,연기금 수급 0.0 · 주도성 51.0 · 돌파대기,관찰
카카오게임즈,293490,KOSDAQ,분류안됨,분류안됨,17.09,15,42.19,-3.12,상승장 (보수적 반영),8980.0,-1.9650655021834047,-0.5075313150107076,0.0250723453685334,0.713766766952028,0.0838793687152225,0,0,99.2,1.3,51.9,77.6,19.6,24.0,48.1,0.5,True,False,80.0,9426.0,9317.0,9049.0,0.0,9584.875545851528,-6.39,-7.93,0.0,0.35,1,0.0,1.1,대기,-8.0,23.68,Low,RiskOn,소형,0.0038,0.0378,0.1254,-0.2054,2,-0.0868,-0.1962,-0.0016,-0.0619,1,1,-7.039337474120078,3.6951501154734334,-9.109311740890691,-9.109311740890691,0.0,30.25,1.88,0.0,연기금,유지,"소형주 핵심 연기금, 외국인 0, 연기금 23, 투신·사모 0, 지속성 20",-5.56,2.59,20.0,"시장대비 5일 -5.6%p·20일 +2.6%p, 거래대금 상위 23%, 추세 80",눌림대기,False,66.67,"눌림대기: 20일 +3.7%, 고점대비 -9.1%, MA20 이격 -0.8%, 거래대금 0.50배",16.22,RiskOn,관찰,관찰,0.0,연기금 10일 순매수 · 정배열 확인 전,추세훼손,제외,연기금 수급 0.0 · 주도성 20.0 · 눌림대기,관찰
KIWOOM 200TR,294400,KOSPI,분류안됨,분류안됨,16.41,25,42.39,-3.04,상승장 (보수적 반영),146685.0,2.116328448605942,-0.0162757085672105,-0.2200176351835979,-0.4056054753408049,0.0068894195856527,1,0,103.6,2.7,60.0,67.5,85.4,98.4,228.7,0.43,False,False,60.0,141314.0,142799.0,141646.5,0.0,18555.558042396187,0.0,0.0,0.0,0.35,1,0.0,1.1,대기,8.0,25.77,Medium,RiskOn,중형,0.0,0.0,0.235,-0.0617,0,-0.0159,-0.0192,-0.0588,-0.0093,2,0,5.848607302641073,5.403657528832673,-0.35324887062260224,-0.35324887062260224,0.0,36.11,0.48,0.0,연기금,미확인,"중형주 핵심 연기금, 외국인 0, 연기금 0, 투신·사모 0, 지속성 0",7.33,4.3,64.24,"시장대비 5일 +7.3%p·20일 +4.3%p, 거래대금 상위 59%, 추세 60",돌파대기,False,20.0,"돌파대기: 20일 +5.4%, 고점대비 -0.4%, MA20 이격 +3.6%, 거래대금 0.43배",24.72,RiskOn,관찰,관찰,0.0,정배열 확인 전,추세훼손,제외,연기금 수급 0.0 · 주도성 64.2 · 돌파대기,관찰
더블유게임즈,192080,KOSPI,분류안됨,분류안됨,13.75,11,54.79,1.92,상승장 (보수적 반영),58300.0,0.5172413793103514,0.1390593188662483,-0.2238561461831143,-0.175425695744241,0.0207038314122728,3,0,101.0,1.0,50.9,47.4,12.8,24.1,25.3,0.95,True,False,60.0,58060.0,57520.0,57730.0,0.0,12343.517241379312,6.68,11.33,0.0,0.35,1,0.0,-0.3,회피,-2.64,24.98,Low,RiskOn,중형,-0.0689,-0.1536,-0.3238,-0.6437,1,0.1039,0.2397,-0.127,0.0121,4,2,-0.5119453924914641,-0.8503401360544172,-1.5202702702702742,-1.5202702702702742,0.0,23.81,0.1,0.0,연기금,미확인,"중형주 핵심 연기금, 외국인 45, 연기금 0, 투신·사모 0, 지속성 40",0.97,-1.96,28.14,"시장대비 5일 +1.0%p·20일 -2.0%p, 거래대금 상위 10%, 추세 60",조건미충족,False,0.0,"조건미충족: 20일 -0.9%, 고점대비 -1.5%, MA20 이격 +1.0%, 거래대금 0.95배",10.33,RiskOn,관찰,관찰,0.0,정배열 확인 전,수급훼손,제외,연기금 수급 0.0 · 주도성 28.1 · 조건미충족,관찰
한화리츠,451800,KOSPI,분류안됨,분류안됨,13.66,20,42.39,-3.04,상승장 (보수적 반영),5350.0,2.294455066921608,-0.0388633266451155,-0.1792830299656435,0.0336846966890237,0.0623977089640227,1,0,100.9,0.2,52.1,184.6,5.5,3.3,4.0,0.82,False,False,60.0,5290.0,5303.0,5300.0,0.0,9608.518164435947,0.0,0.0,0.0,0.35,1,0.0,-0.3,회피,6.99,23.27,Low,RiskOn,소형,-0.0361,-0.0751,-0.0543,-0.7638,0,-0.0132,-0.002,0.003,0.0079,1,0,0.1872659176029856,-3.2549728752260365,-1.291512915129156,-3.2549728752260365,0.0,20.82,0.16,0.0,연기금,미확인,"소형주 핵심 연기금, 외국인 0, 연기금 0, 투신·사모 28, 지속성 0",1.67,-4.36,26.29,"시장대비 5일 +1.7%p·20일 -4.4%p, 거래대금 상위 1%, 추세 60",조건미충족,False,0.0,"조건미충족: 20일 -3.3%, 고점대비 -1.3%, MA20 이격 +0.9%, 거래대금 0.82배",8.44,RiskOn,관찰,관찰,0.0,정배열 확인 전,수급훼손,제외,연기금 수급 0.0 · 주도성 26.3 · 조건미충족,관찰
한국앤컴퍼니,240,KOSPI,분류안됨,분류안됨,12.48,12,50.99,0.4,상승장 (보수적 반영),24500.0,0.0,-0.2350752117459908,0.1701325981340556,0.0358818650844834,-0.0015390816458145,0,1,100.1,0.3,53.4,77.5,11.3,13.2,15.8,0.84,False,False,60.0,24410.0,24490.0,24465.0,0.2522,23259.0,6.05,7.52,0.0,0.35,1,0.0,-0.3,회피,-0.88,20.07,Low,RiskOn,중형,0.0258,0.1203,0.1577,-0.3058,2,-0.0918,-0.193,-0.0011,0.0004,0,4,-1.6064257028112428,2.5104602510460206,-2.777777777777779,-2.777777777777779,0.0,27.33,3.19,1.68,연기금,유지,"중형주 핵심 연기금, 외국인 0, 연기금 49, 투신·사모 0, 지속성 80",-0.13,1.4,30.4,"시장대비 5일 -0.1%p·20일 +1.4%p, 거래대금 상위 7%, 추세 60",조건미충족,False,0.0,"조건미충족: 20일 +2.5%, 고점대비 -2.8%, MA20 이격 +0.1%, 거래대금 0.84배",11.5,RiskOn,관찰,관찰,0.0,연기금 10일 순매수 · 정배열 확인 전,추세훼손,제외,연기금 수급 1.7 · 주도성 30.4 · 조건미충족,관찰
오스코텍,39200,KOSDAQ,분류안됨,분류안됨,12.12,8,57.19,2.88,상승장 (보수적 반영),35900.0,-1.7783857729138153,0.3919288789092684,-0.2873521230017269,0.144757403060262,0.396377228955096,0,0,100.4,1.5,46.3,71.4,28.0,40.6,42.1,0.96,True,False,60.0,35770.0,35365.0,35740.0,0.0,13734.328317373462,14.42,33.87,0.0,0.35,1,0.0,0.0,대기,-2.9,34.44,Low,RiskOn,중형,-0.0386,-0.0297,0.3199,0.4138,4,-0.0731,-0.055,0.0891,0.1129,2,0,3.7572254335260125,-6.143790849673203,-4.1388518024032095,-6.143790849673203,25.49,20.23,7.36,0.0,연기금,미확인,"중형주 핵심 연기금, 외국인 0, 연기금 0, 투신·사모 77, 지속성 0",5.24,-7.25,39.29,"시장대비 5일 +5.2%p·20일 -7.2%p, 거래대금 상위 21%, 추세 60",조건미충족,False,0.0,"조건미충족: 20일 -6.1%, 고점대비 -4.1%, MA20 이격 +0.4%, 거래대금 0.96배",14.47,RiskOn,관찰,관찰,0.0,정배열 확인 전,수급훼손,제외,연기금 수급 0.0 · 주도성 39.3 · 조건미충족,관찰
SKC,11790,KOSPI,분류안됨,분류안됨,11.61,15,44.59,-2.16,상승장 (보수적 반영),88000.0,0.3420752565564511,-0.4671472860066629,0.0501593435675814,0.1524989609001247,0.0221267147473075,0,3,100.1,0.9,53.8,107.1,89.1,79.6,113.9,0.7,False,False,60.0,87100.0,88300.0,87870.0,0.184,43645.79247434436,-4.48,-73.28,0.0,0.35,1,0.0,-0.3,회피,2.18,21.8,Low,RiskOn,중형,0.0132,0.0347,0.1746,-0.0486,2,-0.0962,-0.5238,0.0268,-0.0046,0,4,1.0332950631458004,3.4077555816686145,-4.45168295331162,-4.45168295331162,0.0,37.28,5.56,31.73,연기금,유지,"중형주 핵심 연기금, 외국인 0, 연기금 31, 투신·사모 36, 지속성 80",2.51,2.3,45.36,"시장대비 5일 +2.5%p·20일 +2.3%p, 거래대금 상위 41%, 추세 60",눌림대기,False,66.67,"눌림대기: 20일 +3.4%, 고점대비 -4.5%, MA20 이격 +0.1%, 거래대금 0.70배",39.61,RiskOn,관찰,관찰,0.0,연기금 10일 순매수 · 정배열 확인 전,추세훼손,제외,연기금 수급 31.7 · 주도성 45.4 · 눌림대기,관찰
대주전자재료,78600,KOSDAQ,분류안됨,2차전지;소재,11.35,10,51.19,0.48,상승장 (보수적 반영),88700.0,0.7954545454545547,-1.0951206675644605,0.0230826231191749,-0.4505728914481662,-0.0669060086136981,0,0,101.9,2.8,52.4,149.3,102.2,77.4,99.0,0.78,True,False,60.0,87340.0,86210.0,87035.0,0.0,13928.923863636364,133.85,8.6,0.0,0.35,1,0.0,1.1,대기,0.53,25.23,Low,RiskOn,중형,0.0244,-0.0198,-0.4216,-0.1384,2,-0.296,0.1399,0.0326,-0.0074,2,2,6.99638118214716,1.255707762557079,-4.108108108108111,-4.108108108108111,0.0,30.18,0.24,0.0,연기금,유지,"중형주 핵심 연기금, 외국인 0, 연기금 16, 투신·사모 37, 지속성 40",8.48,0.15,54.81,"시장대비 5일 +8.5%p·20일 +0.1%p, 거래대금 상위 38%, 추세 60",조건미충족,False,0.0,"조건미충족: 20일 +1.3%, 고점대비 -4.1%, MA20 이격 +1.9%, 거래대금 0.78배",19.3,RiskOn,관찰,관찰,0.0,정배열 확인 전,추세훼손,제외,연기금 수급 0.0 · 주도성 54.8 · 조건미충족,관찰
두산로보틱스,454910,KOSPI,분류안됨,분류안됨,8.37,11,42.79,-2.88,상승장 (보수적 반영),70000.0,1.1560693641618602,0.0551991574119782,-0.1904735526346799,-0.0017940979091357,0.0548930363679793,3,0,100.2,1.4,50.5,92.7,125.5,130.3,191.7,0.68,False,False,60.0,69100.0,70000.0,69885.0,0.0,45373.5549132948,-90.55,-14.78,0.0,0.35,1,0.0,1.1,대기,1.98,24.22,Low,RiskOn,중형,-0.0002,-0.0297,-0.029,-0.0587,2,0.0039,0.0691,-0.0305,0.0039,4,2,0.8645533141210304,0.43041606886657924,-4.240766073871405,-4.240766073871405,0.0,40.26,0.12,0.0,연기금,미확인,"중형주 핵심 연기금, 외국인 8, 연기금 0, 투신·사모 0, 지속성 40",2.35,-0.68,42.67,"시장대비 5일 +2.4%p·20일 -0.7%p, 거래대금 상위 55%, 추세 60",조건미충족,False,0.0,"조건미충족: 20일 +0.4%, 고점대비 -4.2%, MA20 이격 +0.2%, 거래대금 0.68배",14.21,RiskOn,관찰,관찰,0.0,정배열 확인 전,수급훼손,제외,연기금 수급 0.0 · 주도성 42.7 · 조건미충족,관찰
네이처셀,7390,KOSDAQ,분류안됨,분류안됨,6.6,10,42.39,-3.04,상승장 (보수적 반영),24900.0,1.4256619144602745,0.1934608927554953,0.0075834085488495,-0.0296320608391335,0.0002570883610304,1,0,100.0,1.1,50.4,93.4,33.9,34.0,62.3,0.55,False,False,60.0,24760.0,24915.0,24892.5,0.0,16043.511201629326,-607.14,-4.45,0.0,0.35,1,0.0,-0.3,회피,0.15,22.92,Low,RiskOn,중형,0.0,0.0069,0.0178,0.01,2,0.0033,0.2942,0.0018,0.0004,2,0,-1.7751479289940808,5.508474576271194,-4.780114722753348,-4.780114722753348,0.0,29.1,0.19,0.0,연기금,유지,"중형주 핵심 연기금, 외국인 34, 연기금 5, 투신·사모 6, 지속성 0",-0.29,4.4,39.22,"시장대비 5일 -0.3%p·20일 +4.4%p, 거래대금 상위 28%, 추세 60",눌림대기,False,50.0,"눌림대기: 20일 +5.5%, 고점대비 -4.8%, MA20 이격 +0.0%, 거래대금 0.55배",20.47,RiskOn,관찰,관찰,0.0,연기금 10일 순매수 · 정배열 확인 전,추세훼손,제외,연기금 수급 0.0 · 주도성 39.2 · 눌림대기,관찰
인제니아테라퓨틱스(Reg.S),950260,KOSDAQ,분류안됨,분류안됨,40.09,46,45.09,-1.96,상승장 (보수적 반영),21300.0,15.322144017325389,0.768830600852083,-0.4264046711666554,-0.1064669129054514,-0.2952374847253326,0,1,126.1,30.5,67.2,316.3,1424.1,643.4,779.5,0.83,True,False,60.0,17708.0,16689.0,16897.5,0.0,10531.218191662154,0.0,0.0,0.0,0.35,1,0.0,-1.0,대기,-0.1,25.76,High,RiskOn,중형,0.0332,0.0332,-0.0101,0.0722,5,0.575,0.3819,0.1109,0.1025,3,1,49.473684210526315,40.594059405940584,0.0,10.419906687402802,26.41,37.89,8.03,53.58,연기금,유지,"중형주 핵심 연기금, 외국인 77, 연기금 39, 투신·사모 79, 지속성 20",50.95,39.49,89.15,"시장대비 5일 +51.0%p·20일 +39.5%p, 거래대금 상위 86%, 추세 60",돌파대기,False,40.0,"돌파대기: 20일 +40.6%, 고점대비 +0.0%, MA20 이격 +26.1%, 거래대금 0.83배",60.82,RiskOn,회피,관찰,0.0,연기금 10일 순매수 · 기관 동행 · 역배열/추세 훼손,매도/제외,제외,연기금 수급 53.6 · 주도성 89.2 · 돌파대기,제외
티엘비,356860,KOSDAQ,분류안됨,PCB;반도체,39.95,22,56.66,2.66,상승장 (보수적 반영),38150.0,1.869158878504673,-2.0751266740845327,0.6265287496227328,2.605636962781814,-1.7644245299147068,1,0,99.2,9.6,49.4,58.9,109.3,173.6,232.4,0.75,False,False,40.0,37690.0,37565.0,38467.5,0.0101,9041.906542056076,24.45,15.99,2.264,0.35,1,0.0,1.1,대기,-8.0,22.9,Medium,RiskOn,중형,-0.19,-0.0477,-0.1881,-0.0917,3,-0.028,-0.3325,0.4996,-0.5311,2,2,4.234972677595628,13.037037037037047,-9.166666666666668,-9.166666666666668,12.0,16.66,9.58,0.0,연기금,미확인,"중형주 핵심 연기금, 외국인 0, 연기금 0, 투신·사모 0, 지속성 40",5.72,11.93,69.04,"시장대비 5일 +5.7%p·20일 +11.9%p, 거래대금 상위 59%, 추세 40",눌림대기,False,66.67,"눌림대기: 20일 +13.0%, 고점대비 -9.2%, MA20 이격 -0.8%, 거래대금 0.75배",34.83,RiskOn,회피,관찰,0.0,기관 동행 · 역배열/추세 훼손,매도/제외,제외,연기금 수급 0.0 · 주도성 69.0 · 눌림대기,제외
제주반도체,80220,KOSDAQ,분류안됨,반도체;팹리스,37.34,31,59.46,3.78,상승장 (보수적 반영),74800.0,1.9073569482288777,0.309634235555987,-0.1479050568719888,2.4526679905138966,-0.3179846582170415,0,0,100.8,9.1,49.3,129.7,618.2,468.8,797.1,0.59,False,False,20.0,72200.0,73350.0,74175.0,0.0,25763.19891008174,11.76,19.21,2.264,0.35,1,0.0,1.1,대기,-3.39,21.94,Medium,RiskOn,중형,-0.0403,-0.0613,2.633,-0.0171,2,0.5339,-1.2614,-0.2425,-0.0371,4,0,6.099290780141842,2.7472527472527375,-5.076142131979699,-5.076142131979699,0.0,39.77,9.59,0.0,연기금,미확인,"중형주 핵심 연기금, 외국인 0, 연기금 0, 투신·사모 0, 지속성 0",7.58,1.64,57.95,"시장대비 5일 +7.6%p·20일 +1.6%p, 거래대금 상위 86%, 추세 20",조건미충족,False,0.0,"조건미충족: 20일 +2.7%, 고점대비 -5.1%, MA20 이격 +0.8%, 거래대금 0.59배",21.23,RiskOn,회피,관찰,0.0,기관 동행 · 역배열/추세 훼손,매도/제외,제외,연기금 수급 0.0 · 주도성 58.0 · 조건미충족,제외
