종목명,일자,종가,외인,연기금,투신,사모,거래량,거래대금(억)
삼성물산,20260511,452000.0,-63482.496,-1778.168,-1699.068,-6422.468,1337572.0,6045.82544
삼성물산,20260508,422500.0,14550.055,3241.8425,16779.165,15963.74,959566.0,4054.16635
삼성물산,20260507,405000.0,-10879.515,8944.02,48978.27,17643.015,1222878.0,4952.6559
삼성물산,20260506,375500.0,36642.4165,18505.7665,19806.123,12332.922,1745292.0,6553.57146
삼성물산,20260504,320000.0,56347.84,-2606.4,-4674.88,10017.28,638338.0,2042.6816
삼성물산,20260430,298500.0,-8281.8825,-9426.3315,-10155.2685,-4888.236,455000.0,1358.175
삼성물산,20260429,308500.0,13784.397,-16768.826,-8605.6075,-3686.8835,330509.0,1019.620265
삼성물산,20260428,309500.0,7139.546,-11994.0535,-479.106,-82.946,361853.0,1119.935035
삼성물산,20260427,312000.0,-1902.576,-7697.04,-546.624,-1108.848,231196.0,721.33152
삼성물산,20260424,311500.0,-16418.8535,-10561.719,-891.8245,-252.0035,322709.0,1005.238535
삼성물산,20260423,320000.0,5897.92,7450.24,2411.84,-992.0,706220.0,2259.904
삼성물산,20260422,301000.0,14578.634,-9158.828,-804.874,-3822.098,393769.0,1185.24469
삼성물산,20260421,304000.0,-4547.232,-4162.672,-2115.84,-3271.344,311495.0,946.9448
삼성물산,20260420,300000.0,4434.9,-4092.3,-1190.7,-867.9,176568.0,529.704
삼성물산,20260417,301500.0,4434.1605,-6801.5385,-1797.2415,-1309.716,190471.0,574.270065
삼성물산,20260416,306000.0,2149.65,-6052.986,-3155.472,-3365.082,339116.0,1037.69496
삼성물산,20260415,307500.0,-8907.9675,7622.925,-1151.5875,444.9525,403705.0,1241.392875
삼성물산,20260414,296000.0,-7132.712,8464.12,1717.096,203.352,409310.0,1211.5576
삼성물산,20260413,289500.0,18347.931,-5139.4935,552.6555,-7777.4175,395949.0,1146.272355
삼성물산,20260410,302500.0,-9152.1375,-542.08,-387.2,283.14,256873.0,777.040825
삼성물산,20260409,300000.0,2146.5,1483.2,-990.0,-1993.8,398764.0,1196.292
삼성물산,20260408,309000.0,-39193.251,3220.398,11333.502,2774.202,776090.0,2398.1181
삼성물산,20260407,274000.0,7141.81,-4682.112,6085.814,508.818,362411.0,993.00614
삼성물산,20260406,269500.0,-2863.4375,6825.357,514.206,-13.475,397245.0,1070.575275
삼성물산,20260403,263000.0,11792.131,-3474.23,-5171.106,1032.275,259592.0,682.72696
삼성물산,20260402,264000.0,28319.808,-11637.12,-68.904,1061.808,362147.0,956.06808
삼성물산,20260401,273000.0,-21284.991,-13821.171,5749.926,1610.973,460078.0,1256.01294
삼성물산,20260331,253500.0,1292.5965,-12948.273,-2475.174,-478.3545,616965.0,1564.006275
삼성물산,20260330,259500.0,10857.2205,-22602.969,-17316.954,-830.919,583936.0,1515.31392
삼성바이오로직스,20260512,1443000.0,-3170.271,-480.519,17.316,-1331.889,84654.0,1221.55722
삼성바이오로직스,20260511,1458000.0,8300.394,-9838.584,-3981.798,-679.428,67575.0,985.2435
삼성바이오로직스,20260508,1472000.0,-6375.232,-2995.52,-2559.808,-279.68,62693.0,922.84096
삼성바이오로직스,20260507,1468000.0,-32505.924,-2005.288,-4245.456,57.252,66462.0,975.66216
삼성바이오로직스,20260506,1480000.0,6677.76,-28173.28,-6020.64,-427.72,102714.0,1520.1672
삼성바이오로직스,20260504,1485000.0,-39737.115,-16946.82,-10357.875,-4613.895,91513.0,1358.96805
삼성바이오로직스,20260430,1470000.0,-18552.87,-12622.89,-993.72,-513.03,44538.0,654.7086
삼성바이오로직스,20260429,1473000.0,-29269.983,-21365.865,-4685.613,-562.686,70039.0,1031.67447
삼성바이오로직스,20260428,1504000.0,-18386.4,-2003.328,-2756.832,-655.744,40649.0,611.36096
삼성바이오로직스,20260427,1509000.0,-54707.286,-19757.337,-7360.902,-3645.744,88430.0,1334.4087
삼성바이오로직스,20260424,1528000.0,-8157.992,-6782.792,-5208.952,-655.512,59422.0,907.96816
삼성바이오로직스,20260423,1514000.0,-73656.1,-34283.016,-16687.308,-1869.79,139459.0,2111.40926
삼성바이오로직스,20260422,1561000.0,-15697.416,-8888.334,-78.05,-576.009,44657.0,697.09577
삼성바이오로직스,20260421,1588000.0,-7290.508,-25138.04,2359.768,-659.02,47766.0,758.52408
삼성바이오로직스,20260420,1605000.0,15345.405,-3921.015,-650.025,-268.035,25519.0,409.57995
삼성바이오로직스,20260417,1601000.0,2183.764,-5955.72,-406.654,-1858.761,26261.0,420.43861
삼성바이오로직스,20260416,1616000.0,8159.184,-1598.224,-5284.32,-121.2,32491.0,525.05456
삼성바이오로직스,20260415,1602000.0,21896.136,392.49,-4775.562,126.558,64483.0,1033.01766
삼성바이오로직스,20260414,1536000.0,-32300.544,-11962.368,-1330.176,-586.752,67443.0,1035.92448
삼성바이오로직스,20260413,1550000.0,6567.35,962.55,-5710.2,-3309.25,31922.0,494.791
삼성바이오로직스,20260410,1571000.0,-5690.162,-8412.705,-199.517,-21.994,30706.0,482.39126
삼성바이오로직스,20260409,1580000.0,39.5,-3438.08,-485.06,-48.98,37749.0,596.4342
삼성바이오로직스,20260408,1598000.0,-22515.82,-14329.266,-2428.96,-177.378,52453.0,838.19894
삼성바이오로직스,20260407,1586000.0,-2264.808,919.88,2930.928,1148.264,31451.0,498.81286
삼성바이오로직스,20260406,1555000.0,-9342.44,-6367.725,7031.71,2640.39,25964.0,403.7402
삼성바이오로직스,20260403,1554000.0,-13415.682,3075.366,-346.542,-13.986,27956.0,434.43624
삼성바이오로직스,20260402,1585000.0,3196.945,28948.44,14708.8,-2451.995,77387.0,1226.58395
삼성바이오로직스,20260401,1572000.0,-13046.028,3249.324,-487.32,-3390.804,51951.0,816.66972
삼성바이오로직스,20260331,1504000.0,-4706.016,818.176,-869.312,-1337.056,82617.0,1242.55968
삼성바이오로직스,20260330,1530000.0,-9918.99,-3093.66,598.23,1302.03,34318.0,525.0654
한화에어로스페이스,20260512,1284000.0,-33054.012,-20979.276,9392.46,-431.424,234338.0,3008.89992
한화에어로스페이스,20260511,1315000.0,56282.0,-5307.34,-4097.54,-1990.91,251134.0,3302.4121
한화에어로스페이스,20260508,1307000.0,-48476.63,3046.617,-13752.254,-1314.842,249051.0,3255.09657
한화에어로스페이스,20260507,1317000.0,-165641.724,-4533.114,-6749.625,-14057.658,314456.0,4141.38552
한화에어로스페이스,20260506,1433000.0,41753.321,-7659.385,-4164.298,-2128.005,171436.0,2456.67788
한화에어로스페이스,20260504,1465000.0,121209.705,4153.275,-3775.305,-11980.77,450389.0,6598.19885
한화에어로스페이스,20260430,1417000.0,-27689.597,4618.003,16313.921,24376.651,236243.0,3347.56331
한화에어로스페이스,20260429,1420000.0,9687.24,817.92,2196.74,1603.18,110434.0,1568.1628
한화에어로스페이스,20260428,1395000.0,-24482.25,-14874.885,-5956.65,-10740.105,259276.0,3616.9002
한화에어로스페이스,20260427,1454000.0,1433.644,-6364.158,-1910.556,-6106.8,114894.0,1670.55876
한화에어로스페이스,20260424,1463000.0,102696.748,13651.253,-3559.479,952.413,272846.0,3991.73698
한화에어로스페이스,20260423,1425000.0,25339.35,-2282.85,-3876.0,-9744.15,177030.0,2522.6775
한화에어로스페이스,20260422,1416000.0,2595.528,535.248,434.712,2861.736,159301.0,2255.70216
한화에어로스페이스,20260421,1391000.0,-42553.472,-5131.399,-8953.867,-10942.997,162137.0,2255.32567
한화에어로스페이스,20260420,1425000.0,-28956.0,1463.475,-1731.375,-4303.5,147969.0,2108.55825
한화에어로스페이스,20260417,1423000.0,-212163.608,-8838.253,-18066.408,-8209.287,272895.0,3883.29585
한화에어로스페이스,20260416,1519000.0,22686.265,-3139.773,-6243.09,978.236,121112.0,1839.69128
한화에어로스페이스,20260415,1509000.0,16734.81,-3998.85,-13603.635,-9684.762,153464.0,2315.77176
한화에어로스페이스,20260414,1523000.0,-14075.566,13633.896,-715.81,-5769.124,168602.0,2567.80846
한화에어로스페이스,20260413,1530000.0,39399.03,9235.08,-2477.07,8823.51,259390.0,3968.667
한화에어로스페이스,20260410,1507000.0,81680.907,6909.595,12517.142,4093.012,190431.0,2869.79517
한화에어로스페이스,20260409,1451000.0,-10883.951,-12848.605,-7555.357,5297.601,224072.0,3251.28472
한화에어로스페이스,20260408,1484000.0,-23214.212,-9720.2,-11604.88,-6219.444,287112.0,4260.74208
한화에어로스페이스,20260407,1537000.0,153501.727,494.914,3616.561,10027.388,273390.0,4202.0043
한화에어로스페이스,20260406,1450000.0,32279.9,-5041.65,-2431.65,-1624.0,128832.0,1868.064
한화에어로스페이스,20260403,1449000.0,43152.669,2698.038,9570.645,19930.995,193653.0,2806.03197
한화에어로스페이스,20260402,1417000.0,100384.531,16430.115,36745.644,22047.103,437390.0,6197.8163
한화에어로스페이스,20260401,1333000.0,-12696.825,-15297.508,3285.845,5937.182,243803.0,3249.89399
한화에어로스페이스,20260331,1249000.0,1751.098,-18466.465,-9267.58,-4808.65,277570.0,3466.8493
한화에어로스페이스,20260330,1308000.0,22441.356,-1998.624,-2472.12,-6653.796,160318.0,2096.95944
기아,20260512,168300.0,-102194.2845,6196.4694,19802.3463,1244.4102,2970608.0,4999.533264
기아,20260511,174700.0,132730.072,-13404.731,15261.6173,728.1496,2981237.0,5208.221039
기아,20260508,164500.0,19901.7035,23235.4605,10242.428,5545.295,3759583.0,6184.514035
기아,20260507,157600.0,-5781.556,-1104.3032,-6584.6856,-2982.1072,1567931.0,2471.059256
기아,20260506,154600.0,12625.2544,-3266.3888,-4678.0414,-101.5722,1124784.0,1738.916064
기아,20260504,154000.0,21489.622,-3444.826,-604.912,-594.132,779973.0,1201.15842
기아,20260430,151800.0,-65098.8228,-6714.7212,1167.342,-1194.9696,1187225.0,1802.20755
기아,20260429,156900.0,2919.1245,-1920.7698,-798.4641,99.7884,726697.0,1140.187593
기아,20260428,155600.0,11586.9096,12123.574,-9074.2808,-460.1092,1572801.0,2447.278356
기아,20260427,152600.0,-78507.9694,-12434.1532,-4480.0308,-2210.7162,1418466.0,2164.579116
기아,20260424,153400.0,-24001.4242,-21882.3566,-7443.2748,-3596.7698,1088654.0,1669.995236
기아,20260423,158400.0,5.2272,459.6768,-5667.7104,150.0048,1112754.0,1762.602336
기아,20260422,160000.0,15032.32,-4453.28,-2391.36,-631.2,770589.0,1232.9424
기아,20260421,160000.0,6576.32,1983.52,-1146.4,-921.76,758081.0,1212.9296
기아,20260420,157400.0,-2811.6362,-2398.3038,-471.0982,-502.4208,602294.0,948.010756
기아,20260417,159200.0,2137.7376,1341.1008,-545.26,332.2504,866411.0,1379.326312
기아,20260416,157900.0,-2153.9139,6145.468,6101.8876,5114.8547,1405390.0,2219.11081
기아,20260415,151500.0,-13466.6835,-4503.0345,-2793.66,3786.288,1100822.0,1667.74533
기아,20260414,149200.0,-9857.0472,-5595.8952,363.6004,-4125.2308,924805.0,1379.80906
기아,20260413,147400.0,-13795.903,-11761.046,-2911.15,-3750.8878,976438.0,1439.269612
기아,20260410,149000.0,-108919.894,-22454.747,-11683.537,-568.435,1787395.0,2663.21855
기아,20260409,150500.0,46975.565,-21404.11,-7183.365,-7676.5535,1896387.0,2854.062435
기아,20260408,159200.0,-38938.8872,-3490.6192,-948.3544,651.924,1136144.0,1808.741248
기아,20260407,150800.0,15025.1088,-9527.3932,-1319.5,-1153.4692,719002.0,1084.255016
기아,20260406,151600.0,14007.84,-8996.0956,513.4692,-531.8128,613147.0,929.530852
기아,20260403,150200.0,3933.1372,-5758.0672,-589.0844,220.9442,508389.0,763.600278
기아,20260402,150600.0,19918.5066,1501.0302,-1977.6792,1390.1886,1122509.0,1690.498554
기아,20260401,155300.0,-23072.6104,-1638.415,2312.8829,222.8555,1056596.0,1640.893588
기아,20260331,145200.0,-15744.9072,-9060.48,622.6176,11.7612,1442003.0,2093.788356
기아,20260330,151500.0,-4262.301,-4174.8855,-1054.743,-440.1075,976319.0,1479.123285
삼성생명,20260512,299500.0,11009.021,9185.066,-2812.0055,3848.575,531874.0,1592.96263
삼성생명,20260511,299500.0,-21300.7395,21781.1375,-3268.4435,-3234.6,469336.0,1405.66132
삼성생명,20260508,295000.0,-7283.845,6416.545,2366.785,-5341.27,389032.0,1147.6444
삼성생명,20260507,300000.0,-15238.5,8274.0,17934.3,-621.6,549698.0,1649.094
삼성생명,20260506,298000.0,-27347.162,37171.328,7506.62,1917.034,787419.0,2346.50862
삼성생명,20260504,265000.0,2815.89,8246.535,-3725.9,350.065,694674.0,1840.8861
삼성생명,20260430,249500.0,-1190.614,2769.6995,-1583.826,329.5895,1573209.0,3925.156455
삼성생명,20260429,252000.0,11233.404,-3936.24,-328.86,-275.436,191784.0,483.29568
삼성생명,20260428,252000.0,9367.344,-1922.256,-812.448,-133.812,293762.0,740.28024
삼성생명,20260427,250000.0,5942.75,-5210.25,-112.5,-542.75,328458.0,821.145
삼성생명,20260424,244500.0,-7580.478,-8607.1335,-719.0745,-318.828,275279.0,673.057155
삼성생명,20260423,255500.0,13951.322,-2178.1375,1212.603,168.8855,476920.0,1218.5306
삼성생명,20260422,247500.0,7357.68,-3281.6025,-5009.4,-1287.495,282061.0,698.100975
삼성생명,20260421,256000.0,9350.4,-2860.544,-1158.4,-100.608,208078.0,532.67968
삼성생명,20260420,253500.0,8414.172,-4281.8685,1677.4095,-1863.4785,173309.0,439.338315
삼성생명,20260417,253500.0,6119.49,-3797.6835,-2671.89,-507.507,170779.0,432.924765
삼성생명,20260416,258000.0,-8505.744,-1608.888,5054.994,268.32,280130.0,722.7354
삼성생명,20260415,258000.0,10626.762,-977.82,-1615.338,217.752,423868.0,1093.57944
삼성생명,20260414,246000.0,-5880.384,3571.92,1687.068,99.138,431551.0,1061.61546
삼성생명,20260413,235000.0,9195.08,903.81,805.58,-1411.175,381274.0,895.9939
삼성생명,20260410,234500.0,4679.213,-1777.7445,640.4195,-3201.863,324396.0,760.70862
삼성생명,20260409,230000.0,-18609.3,-1054.09,69.0,-918.62,453988.0,1044.1724
삼성생명,20260408,238500.0,-6658.443,-1646.127,3067.8255,-325.791,402137.0,959.096745
삼성생명,20260407,222000.0,1519.368,-969.252,1479.408,1192.806,209007.0,463.99554
삼성생명,20260406,226000.0,-1002.988,-246.566,87.236,7.684,163542.0,369.60492
삼성생명,20260403,221000.0,7587.814,-1531.53,-423.878,176.8,141907.0,313.61447
삼성생명,20260402,217000.0,23691.626,-21.917,-2296.728,-3401.909,351480.0,762.7116
삼성생명,20260401,227000.0,-6785.711,-3425.203,1974.446,379.317,381511.0,866.02997
삼성생명,20260331,210500.0,-2401.1735,-3244.4365,163.769,-433.209,347780.0,732.0769
삼성생명,20260330,219500.0,6139.1955,-2117.297,-2035.204,-266.6925,286890.0,629.72355
KB금융,20260512,153600.0,-44099.328,7174.0416,13847.808,1102.2336,1737107.0,2668.196352
KB금융,20260511,158800.0,9010.1532,4700.1624,-6444.898,-1674.7048,1775411.0,2819.352668
KB금융,20260508,161700.0,33361.4589,-1042.8033,-8905.4658,-550.7502,1223978.0,1979.172426
KB금융,20260507,161200.0,42077.3912,-30929.6052,-8372.5668,-925.9328,1342933.0,2164.807996
KB금융,20260506,158900.0,66747.0573,4992.7969,-13027.0987,-3568.7351,1597573.0,2538.543497
KB금융,20260504,157800.0,-30925.4862,-5610.4212,-4779.6042,984.8298,1452794.0,2292.508932
KB금융,20260430,160500.0,14516.904,1766.6235,2143.1565,-727.8675,1640619.0,2633.193495
KB금융,20260429,160600.0,27310.1906,-2460.8738,-1895.883,-265.9536,1014447.0,1629.201882
KB금융,20260428,158800.0,21438.794,1644.6916,-3830.8912,-37.7944,1175120.0,1866.09056
KB금융,20260427,157400.0,-9467.2952,-4515.9634,-964.3898,-4534.694,884797.0,1392.670478
KB금융,20260424,157400.0,-47805.0558,3803.8858,-4057.2998,-3420.302,1072760.0,1688.52424
KB금융,20260423,158000.0,-27809.264,-3561.004,-4733.522,7297.546,1225606.0,1936.45748
KB금융,20260422,157400.0,-12562.5662,-10115.311,-3200.0994,-444.9698,1086402.0,1709.996748
KB금융,20260421,160400.0,-13266.684,-5686.8216,-1479.69,788.6868,594032.0,952.827328
KB금융,20260420,160900.0,-7455.6233,-645.5308,-1772.3135,-681.0897,747973.0,1203.488557
KB금융,20260417,162300.0,6635.4732,-2621.9565,-2586.8997,-1109.1582,762368.0,1237.323264
KB금융,20260416,162300.0,24811.7748,-4131.1842,-2450.2431,609.9234,1216078.0,1973.694594
KB금융,20260415,158200.0,-6167.9016,4526.4184,-8078.483,-361.487,1706000.0,2698.892
KB금융,20260414,155900.0,-40771.2798,-426.0747,-1419.1577,-248.0369,1033864.0,1611.793976
KB금융,20260413,156600.0,-16833.4038,3282.1794,5774.7816,-872.1054,889890.0,1393.56774
KB금융,20260410,158300.0,10465.3713,-1259.7514,2926.8087,438.0161,625014.0,989.397162
KB금융,20260409,154200.0,17391.6012,-1737.5256,7159.3518,-2157.1038,1002806.0,1546.326852
KB금융,20260408,156000.0,-9102.912,-3852.732,-1916.46,1806.48,1252002.0,1953.12312
KB금융,20260407,146700.0,475.8948,-4779.486,3217.7178,36.2349,684382.0,1003.988394
KB금융,20260406,147900.0,-2862.9003,-3344.3148,2019.1308,251.43,576084.0,852.028236
KB금융,20260403,145500.0,-19592.739,-2245.065,689.8155,7.1295,543104.0,790.21632
KB금융,20260402,146500.0,14528.112,68.1225,-6580.487,-1517.0075,983517.0,1440.852405
KB금융,20260401,148300.0,-67051.1756,-3045.0439,923.6124,500.2159,1752434.0,2598.859622
KB금융,20260331,141900.0,-50988.3594,-1550.1156,1396.4379,464.8644,2259948.0,3206.866212
KB금융,20260330,145900.0,-55867.2985,3723.0762,5529.0264,357.455,1294041.0,1888.005819
삼성SDI,20260512,629000.0,29091.879,-22362.208,-15436.918,-17891.905,1348940.0,8484.8326
삼성SDI,20260511,684000.0,112392.144,-11680.668,-370.044,10098.576,850986.0,5820.74424
삼성SDI,20260508,678000.0,-26418.27,-20304.066,-7076.286,-706.476,460537.0,3122.44086
삼성SDI,20260507,694000.0,3767.032,6.246,5946.886,-1030.59,604589.0,4195.84766
삼성SDI,20260506,698000.0,38592.42,-6938.12,-11377.4,-9236.634,813564.0,5678.67672
삼성SDI,20260504,705000.0,-73565.34,-10337.415,3930.375,-2641.635,663957.0,4680.89685
삼성SDI,20260430,695000.0,-65047.135,-6929.845,12111.07,-911.145,853824.0,5934.0768
삼성SDI,20260429,712000.0,142958.92,3053.768,23078.768,6231.424,1268312.0,9030.38144
삼성SDI,20260428,680000.0,122939.24,620.84,13692.48,11266.24,1454459.0,9890.3212
삼성SDI,20260427,635000.0,-39809.42,-6691.63,-116.205,-10258.425,701082.0,4451.8707
삼성SDI,20260424,641000.0,-66292.861,2269.781,15829.495,2911.422,786062.0,5038.65742
삼성SDI,20260423,630000.0,4592.7,-141.12,-19905.48,-14161.77,1204489.0,7588.2807
삼성SDI,20260422,659000.0,-154514.412,-7426.93,1511.746,-15976.137,1727542.0,11384.50178
삼성SDI,20260421,645000.0,67012.92,61679.415,6540.945,-13706.895,2533682.0,16342.2489
삼성SDI,20260420,538000.0,9283.19,15193.12,26816.072,-4202.856,827022.0,4449.37836
삼성SDI,20260417,513000.0,134108.46,17478.936,16780.743,30440.394,1116580.0,5728.0554
삼성SDI,20260416,478500.0,50752.1025,379.929,-945.0375,2961.4365,357441.0,1710.355185
삼성SDI,20260415,471000.0,7689.075,2788.32,-3748.218,-7969.791,632770.0,2980.3467
삼성SDI,20260414,470500.0,-36069.9415,-4664.537,-7918.9855,-13869.8695,798652.0,3757.65766
삼성SDI,20260413,477500.0,718.16,3697.76,4151.385,-9513.71,482539.0,2304.123725
삼성SDI,20260410,481000.0,-21215.948,19047.119,9563.723,14344.382,550626.0,2648.51106
삼성SDI,20260409,480000.0,87298.08,11419.68,-30559.2,7877.76,1003279.0,4815.7392
삼성SDI,20260408,471500.0,53608.607,-121.647,-705.8355,-4880.025,821542.0,3873.57053
삼성SDI,20260407,456500.0,46580.8035,15268.099,23975.38,5689.3595,759485.0,3467.049025
삼성SDI,20260406,453500.0,39239.9945,3254.7695,15097.922,17596.707,1125434.0,5103.84319
삼성SDI,20260403,438500.0,-41140.947,15487.82,9734.7,5219.027,692098.0,3034.84973
삼성SDI,20260402,443000.0,63060.164,82854.733,17198.589,12465.134,1822137.0,8072.06691
삼성SDI,20260401,432000.0,71343.072,10666.944,10837.584,10726.992,779644.0,3368.06208
삼성SDI,20260331,408000.0,-25746.432,42018.696,12274.272,18390.192,1110671.0,4531.53768
삼성SDI,20260330,412500.0,38622.7875,30239.55,8448.0,19752.975,735298.0,3033.10425
