종목명,종목코드,AI수급점수,매수후보,진입유형,스윙우선순위,기관동행점수,수급품질점수,주도주점수,수급흡수율,수급지속일수,종목체급,전략슬리브,거래대금활력,20일평균거래대금(억),진입코멘트,매도점검,테마,정배열,추세품질점수,MA5,MA10,MA20,순위,날짜
GS리테일,7070.0,29.0,관찰,관찰,49.66,35.0,40.76,50.57,2.3495,5,중형,관찰,1.86,76.2,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행,보유/관찰,백화점과일반상점,True,100.0,28080.0,26375.0,24905.0,23,2026-05-19
팬오션,28670.0,28.0,관찰,눌림목,48.46,11.98,36.45,62.73,0.2138,4,중형,수급스윙,1.17,260.6,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 20일선 부근 눌림,보유/관찰,해운사,True,100.0,6054.0,5953.0,5789.5,24,2026-05-19
삼아알미늄,6110.0,54.0,관찰,관찰,78.19,35.0,59.24,75.74,0.617,5,중형,관찰,0.97,390.6,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행,보유/관찰,비철금속,True,100.0,87760.0,82200.0,75190.0,1,2026-05-20
삼양식품,3230.0,35.0,신규후보,주도눌림,71.76,28.3,60.49,93.18,1.2806,4,대형,주도대형,1.45,889.4,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,보유/관찰,식품,True,100.0,1399400.0,1356600.0,1340250.0,2,2026-05-20
코나아이,52400.0,46.0,신규후보,눌림목,70.65,31.97,56.41,54.96,1.2448,5,소형,수급스윙,1.79,123.3,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 20일선 부근 눌림,보유/관찰,IT서비스,True,100.0,63700.0,61790.0,59855.0,3,2026-05-20
현대해상,1450.0,50.0,관찰,과열주의,65.61,35.0,64.93,55.38,2.6087,5,중형,관찰,2.63,281.3,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 이격/RSI 과열,익절/추격주의,손해보험,True,100.0,36000.0,33265.0,31977.5,4,2026-05-20
한화생명,88350.0,37.0,신규후보,눌림목,62.64,17.46,61.86,89.62,0.4884,5,중형,수급스윙,2.31,592.5,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 20일선 부근 눌림,보유/관찰,생명보험,True,100.0,5530.0,5189.0,5078.0,5,2026-05-20
테스,95610.0,46.0,관찰,과열주의,61.77,30.95,59.68,67.42,0.7518,5,중형,관찰,1.04,397.4,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 이격/RSI 과열,익절/추격주의,반도체장비;반도체,True,100.0,117380.0,110530.0,99430.0,6,2026-05-20
두산테스나,131970.0,53.0,관찰,과열주의,58.14,20.41,49.82,75.3,0.3568,5,중형,관찰,1.06,633.3,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 이격/RSI 과열,익절/추격주의,반도체와반도체장비,True,100.0,173860.0,163210.0,145005.0,7,2026-05-20
롯데쇼핑,23530.0,35.0,관찰,관찰,57.68,25.68,55.61,65.96,0.719,4,중형,관찰,1.08,247.8,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행,보유/관찰,백화점과일반상점,True,100.0,163660.0,154930.0,142325.0,8,2026-05-20
GS리테일,7070.0,39.0,관찰,관찰,56.26,35.0,40.78,55.54,1.8467,5,중형,관찰,1.7,78.5,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행,보유/관찰,백화점과일반상점,True,100.0,28050.0,26755.0,25037.5,9,2026-05-20
삼성생명,32830.0,23.0,관찰,주도돌파,54.77,19.79,45.04,85.08,0.3442,4,대형,주도대형,1.19,1430.1,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 돌파,보유/관찰,생명보험,True,100.0,315500.0,307750.0,282375.0,10,2026-05-20
파두,440110.0,45.0,관찰,과열주의,54.36,24.0,28.27,61.63,0.0937,3,대형,관찰,1.3,1347.7,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 이격/RSI 과열,익절/추격주의,반도체와반도체장비,True,100.0,104520.0,99400.0,86965.0,11,2026-05-20
삼성화재,810.0,23.0,관찰,주도돌파,54.29,18.71,45.78,87.77,0.2907,5,대형,주도대형,1.13,1017.4,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 돌파,보유/관찰,손해보험,True,100.0,548000.0,523700.0,495425.0,12,2026-05-20
현대모비스,12330.0,36.0,관찰,주도눌림,52.85,5.63,8.0,91.78,-0.931,0,대형,주도대형,1.51,3888.6,연기금 10일 순매수 · 대형 주도주 조건 · 대형 주도주 눌림,보유/관찰,자동차부품,True,100.0,582000.0,561050.0,499325.0,13,2026-05-20
서진시스템,178320.0,45.0,관찰,과열주의,51.47,14.91,50.53,91.88,0.4306,4,대형,관찰,1.05,1940.1,거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 이격/RSI 과열,수급훼손,전기장비,True,100.0,68400.0,67880.0,61540.0,14,2026-05-20
LG전자,66570.0,36.0,관찰,주도돌파,50.02,4.93,12.0,87.17,-0.5618,1,대형,주도대형,1.71,5584.7,연기금 10일 순매수 · 대형 주도주 조건 · 대형 주도주 돌파,보유/관찰,전자제품,True,100.0,209440.0,188300.0,162230.0,15,2026-05-20
