거래ID,진입일,종목명,종목코드,진입순위,AI수급점수,진입유형,스윙우선순위,추천소스,진입코멘트,보유일수,청산방식,청산사유,진입가,청산일,청산가,수익률,상태
20260320_삼성전자우_D5,2026-03-20,삼성전자우,5935.0,1,26.0,주도눌림,48.42,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,D+5,D+5,139200.0,2026-03-27,126200.0,-9.3391,closed
20260320_삼성전자우_SIGNAL,2026-03-20,삼성전자우,5935.0,1,26.0,주도눌림,48.42,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,3,시그널,손절,139200.0,2026-03-25,133600.0,-4.023,closed
20260324_삼성생명_D10,2026-03-24,삼성생명,32830.0,1,21.0,주도눌림,48.51,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,10,D+10,D+10,222000.0,2026-04-07,222000.0,0.0,closed
20260324_삼성생명_D5,2026-03-24,삼성생명,32830.0,1,21.0,주도눌림,48.51,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,D+5,D+5,222000.0,2026-03-31,210500.0,-5.1802,closed
20260324_삼성생명_SIGNAL,2026-03-24,삼성생명,32830.0,1,21.0,주도눌림,48.51,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,시그널,손절,222000.0,2026-03-31,210500.0,-5.1802,closed
20260325_SK스퀘어_D10,2026-03-25,SK스퀘어,402340.0,1,25.0,주도눌림,58.74,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,10,D+10,D+10,605000.0,2026-04-08,578000.0,-4.4628,closed
20260325_삼성생명_D10,2026-03-25,삼성생명,32830.0,2,17.0,주도눌림,45.37,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,10,D+10,D+10,227500.0,2026-04-08,238500.0,4.8352,closed
20260325_SK스퀘어_D5,2026-03-25,SK스퀘어,402340.0,1,25.0,주도눌림,58.74,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,D+5,D+5,605000.0,2026-04-01,501000.0,-17.1901,closed
20260325_삼성생명_D5,2026-03-25,삼성생명,32830.0,2,17.0,주도눌림,45.37,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,D+5,D+5,227500.0,2026-04-01,227000.0,-0.2198,closed
20260325_SK스퀘어_SIGNAL,2026-03-25,SK스퀘어,402340.0,1,25.0,주도눌림,58.74,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,3,시그널,손절,605000.0,2026-03-30,510000.0,-15.7025,closed
20260325_삼성생명_SIGNAL,2026-03-25,삼성생명,32830.0,2,17.0,주도눌림,45.37,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,4,시그널,손절,227500.0,2026-03-31,210500.0,-7.4725,closed
20260326_삼성생명_D10,2026-03-26,삼성생명,32830.0,1,14.0,주도눌림,46.03,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,10,D+10,D+10,222000.0,2026-04-09,230000.0,3.6036,closed
20260326_삼성생명_D5,2026-03-26,삼성생명,32830.0,1,14.0,주도눌림,46.03,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,D+5,D+5,222000.0,2026-04-02,217000.0,-2.2523,closed
20260326_삼성생명_SIGNAL,2026-03-26,삼성생명,32830.0,1,14.0,주도눌림,46.03,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,3,시그널,손절,222000.0,2026-03-31,210500.0,-5.1802,closed
20260409_삼성전자우_D10,2026-04-09,삼성전자우,5935.0,1,15.0,주도돌파,49.35,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 돌파,10,D+10,D+10,137700.0,2026-04-23,156200.0,13.435,closed
20260409_LG에너지솔루션_D10,2026-04-09,LG에너지솔루션,373220.0,2,18.0,주도눌림,43.89,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 대형 주도주 눌림,10,D+10,D+10,421000.0,2026-04-23,466500.0,10.8076,closed
20260409_삼성전자우_D5,2026-04-09,삼성전자우,5935.0,1,15.0,주도돌파,49.35,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 돌파,5,D+5,D+5,137700.0,2026-04-16,149000.0,8.2062,closed
20260409_LG에너지솔루션_D5,2026-04-09,LG에너지솔루션,373220.0,2,18.0,주도눌림,43.89,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 대형 주도주 눌림,5,D+5,D+5,421000.0,2026-04-16,416000.0,-1.1876,closed
20260409_LG에너지솔루션_SIGNAL,2026-04-09,LG에너지솔루션,373220.0,2,18.0,주도눌림,43.89,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 대형 주도주 눌림,3,시그널,손절,421000.0,2026-04-14,400000.0,-4.9881,closed
20260409_삼성전자우_SIGNAL,2026-04-09,삼성전자우,5935.0,1,15.0,주도돌파,49.35,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 돌파,12,시그널,목표수익+,137700.0,2026-04-27,160100.0,16.2672,closed
20260410_삼성전자우_D10,2026-04-10,삼성전자우,5935.0,1,15.0,주도돌파,50.65,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 돌파,10,D+10,D+10,140400.0,2026-04-24,153700.0,9.4729,closed
20260410_삼성전자우_D5,2026-04-10,삼성전자우,5935.0,1,15.0,주도돌파,50.65,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 돌파,5,D+5,D+5,140400.0,2026-04-17,146600.0,4.416,closed
20260410_삼성전자우_SIGNAL,2026-04-10,삼성전자우,5935.0,1,15.0,주도돌파,50.65,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 돌파,11,시그널,목표수익,140400.0,2026-04-27,160100.0,14.0313,closed
20260413_삼성전자우_D10,2026-04-13,삼성전자우,5935.0,1,25.0,주도눌림,60.03,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,10,D+10,D+10,138500.0,2026-04-27,160100.0,15.5957,closed
20260413_삼성SDI_D10,2026-04-13,삼성SDI,6400.0,2,25.0,주도눌림,50.24,리플레이,대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,10,D+10,D+10,477500.0,2026-04-27,635000.0,32.9843,closed
20260413_한화에어로스페이스_D10,2026-04-13,한화에어로스페이스,12450.0,3,20.0,주도눌림,43.33,리플레이,대형 주도주 조건 · 대형 주도주 눌림,10,D+10,D+10,1530000.0,2026-04-27,1454000.0,-4.9673,closed
20260413_삼성전자우_D5,2026-04-13,삼성전자우,5935.0,1,25.0,주도눌림,60.03,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,D+5,D+5,138500.0,2026-04-20,146400.0,5.704,closed
20260413_삼성SDI_D5,2026-04-13,삼성SDI,6400.0,2,25.0,주도눌림,50.24,리플레이,대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,D+5,D+5,477500.0,2026-04-20,538000.0,12.6702,closed
20260413_한화에어로스페이스_D5,2026-04-13,한화에어로스페이스,12450.0,3,20.0,주도눌림,43.33,리플레이,대형 주도주 조건 · 대형 주도주 눌림,5,D+5,D+5,1530000.0,2026-04-20,1425000.0,-6.8627,closed
20260413_한화에어로스페이스_SIGNAL,2026-04-13,한화에어로스페이스,12450.0,3,20.0,주도눌림,43.33,리플레이,대형 주도주 조건 · 대형 주도주 눌림,4,시그널,손절,1530000.0,2026-04-17,1423000.0,-6.9935,closed
20260413_삼성SDI_SIGNAL,2026-04-13,삼성SDI,6400.0,2,25.0,주도눌림,50.24,리플레이,대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,6,시그널,목표수익+,477500.0,2026-04-21,645000.0,35.0785,closed
20260413_삼성전자우_SIGNAL,2026-04-13,삼성전자우,5935.0,1,25.0,주도눌림,60.03,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,10,시그널,목표수익+,138500.0,2026-04-27,160100.0,15.5957,closed
20260414_삼성전자우_D10,2026-04-14,삼성전자우,5935.0,1,15.0,주도돌파,53.27,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 돌파,10,D+10,D+10,141400.0,2026-04-28,160000.0,13.1542,closed
20260414_한화에어로스페이스_D10,2026-04-14,한화에어로스페이스,12450.0,2,20.0,주도눌림,44.6,리플레이,대형 주도주 조건 · 대형 주도주 눌림,10,D+10,D+10,1523000.0,2026-04-28,1395000.0,-8.4045,closed
20260414_삼성SDI_D10,2026-04-14,삼성SDI,6400.0,3,19.0,주도눌림,42.82,리플레이,대형 주도주 조건 · 대형 주도주 눌림,10,D+10,D+10,470500.0,2026-04-28,680000.0,44.5271,closed
20260414_삼성전자우_D5,2026-04-14,삼성전자우,5935.0,1,15.0,주도돌파,53.27,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 돌파,5,D+5,D+5,141400.0,2026-04-21,150400.0,6.3649,closed
20260414_한화에어로스페이스_D5,2026-04-14,한화에어로스페이스,12450.0,2,20.0,주도눌림,44.6,리플레이,대형 주도주 조건 · 대형 주도주 눌림,5,D+5,D+5,1523000.0,2026-04-21,1391000.0,-8.6671,closed
20260414_삼성SDI_D5,2026-04-14,삼성SDI,6400.0,3,19.0,주도눌림,42.82,리플레이,대형 주도주 조건 · 대형 주도주 눌림,5,D+5,D+5,470500.0,2026-04-21,645000.0,37.0882,closed
20260414_한화에어로스페이스_SIGNAL,2026-04-14,한화에어로스페이스,12450.0,2,20.0,주도눌림,44.6,리플레이,대형 주도주 조건 · 대형 주도주 눌림,3,시그널,손절,1523000.0,2026-04-17,1423000.0,-6.566,closed
20260414_삼성SDI_SIGNAL,2026-04-14,삼성SDI,6400.0,3,19.0,주도눌림,42.82,리플레이,대형 주도주 조건 · 대형 주도주 눌림,5,시그널,목표수익+,470500.0,2026-04-21,645000.0,37.0882,closed
20260414_삼성전자우_SIGNAL,2026-04-14,삼성전자우,5935.0,1,15.0,주도돌파,53.27,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 돌파,9,시그널,목표수익,141400.0,2026-04-27,160100.0,13.2249,closed
20260415_삼성전자우_D10,2026-04-15,삼성전자우,5935.0,1,15.0,주도돌파,54.57,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 돌파,10,D+10,D+10,144600.0,2026-04-29,163500.0,13.0705,closed
20260415_삼성SDI_D10,2026-04-15,삼성SDI,6400.0,2,21.0,주도눌림,45.25,리플레이,대형 주도주 조건 · 대형 주도주 눌림,10,D+10,D+10,471000.0,2026-04-29,712000.0,51.1677,closed
20260415_삼성전자우_D5,2026-04-15,삼성전자우,5935.0,1,15.0,주도돌파,54.57,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 돌파,5,D+5,D+5,144600.0,2026-04-22,151300.0,4.6335,closed
20260415_삼성SDI_D5,2026-04-15,삼성SDI,6400.0,2,21.0,주도눌림,45.25,리플레이,대형 주도주 조건 · 대형 주도주 눌림,5,D+5,D+5,471000.0,2026-04-22,659000.0,39.9151,closed
20260415_삼성SDI_SIGNAL,2026-04-15,삼성SDI,6400.0,2,21.0,주도눌림,45.25,리플레이,대형 주도주 조건 · 대형 주도주 눌림,5,시그널,목표수익+,471000.0,2026-04-22,659000.0,39.9151,closed
20260415_삼성전자우_SIGNAL,2026-04-15,삼성전자우,5935.0,1,15.0,주도돌파,54.57,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 돌파,8,시그널,목표수익,144600.0,2026-04-27,160100.0,10.7192,closed
20260416_한화에어로스페이스_D10,2026-04-16,한화에어로스페이스,12450.0,1,27.0,주도눌림,44.79,리플레이,대형 주도주 조건 · 대형 주도주 눌림,10,D+10,D+10,1519000.0,2026-04-30,1417000.0,-6.7149,closed
20260416_한화에어로스페이스_D5,2026-04-16,한화에어로스페이스,12450.0,1,27.0,주도눌림,44.79,리플레이,대형 주도주 조건 · 대형 주도주 눌림,5,D+5,D+5,1519000.0,2026-04-23,1425000.0,-6.1883,closed
20260416_한화에어로스페이스_SIGNAL,2026-04-16,한화에어로스페이스,12450.0,1,27.0,주도눌림,44.79,리플레이,대형 주도주 조건 · 대형 주도주 눌림,3,시그널,손절,1519000.0,2026-04-21,1391000.0,-8.4266,closed
20260427_삼성전자_D10,2026-04-27,삼성전자,5930.0,1,21.0,주도돌파,43.11,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 대형 주도주 돌파,10,D+10,D+10,224500.0,2026-05-13,284000.0,26.5033,closed
20260427_삼성전자_D5,2026-04-27,삼성전자,5930.0,1,21.0,주도돌파,43.11,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 대형 주도주 돌파,5,D+5,D+5,224500.0,2026-05-06,266000.0,18.4855,closed
20260427_삼성전자_SIGNAL,2026-04-27,삼성전자,5930.0,1,21.0,주도돌파,43.11,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 대형 주도주 돌파,5,시그널,목표수익+,224500.0,2026-05-06,266000.0,18.4855,closed
20260428_현대글로비스_D10,2026-04-28,현대글로비스,86280.0,1,18.0,주도눌림,55.94,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,10,D+10,D+10,234500.0,2026-05-14,263000.0,12.1535,closed
20260428_SK이노베이션_D10,2026-04-28,SK이노베이션,96770.0,2,34.0,주도돌파,50.1,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 대형 주도주 돌파,10,D+10,D+10,133000.0,2026-05-14,126700.0,-4.7368,closed
20260428_현대글로비스_D5,2026-04-28,현대글로비스,86280.0,1,18.0,주도눌림,55.94,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,D+5,D+5,234500.0,2026-05-07,230500.0,-1.7058,closed
20260428_SK이노베이션_D5,2026-04-28,SK이노베이션,96770.0,2,34.0,주도돌파,50.1,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 대형 주도주 돌파,5,D+5,D+5,133000.0,2026-05-07,137800.0,3.609,closed
20260428_현대글로비스_SIGNAL,2026-04-28,현대글로비스,86280.0,1,18.0,주도눌림,55.94,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,4,시그널,손절,234500.0,2026-05-06,220000.0,-6.1834,closed
20260428_SK이노베이션_SIGNAL,2026-04-28,SK이노베이션,96770.0,2,34.0,주도돌파,50.1,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 대형 주도주 돌파,8,시그널,지지이탈,133000.0,2026-05-12,128500.0,-3.3835,closed
20260429_DL이앤씨_D10,2026-04-29,DL이앤씨,375500.0,1,32.0,주도돌파,65.8,리플레이,대형 주도주 조건 · 기관 동행 · 대형 주도주 돌파,10,D+10,D+10,101100.0,2026-05-15,80300.0,-20.5737,closed
20260429_현대글로비스_D10,2026-04-29,현대글로비스,86280.0,2,29.0,주도눌림,63.68,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,10,D+10,D+10,238500.0,2026-05-15,242000.0,1.4675,closed
20260429_삼성전자_D10,2026-04-29,삼성전자,5930.0,3,34.0,주도눌림,55.51,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,10,D+10,D+10,226000.0,2026-05-15,270500.0,19.6903,closed
20260429_DL이앤씨_D5,2026-04-29,DL이앤씨,375500.0,1,32.0,주도돌파,65.8,리플레이,대형 주도주 조건 · 기관 동행 · 대형 주도주 돌파,5,D+5,D+5,101100.0,2026-05-08,95400.0,-5.638,closed
20260429_현대글로비스_D5,2026-04-29,현대글로비스,86280.0,2,29.0,주도눌림,63.68,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,D+5,D+5,238500.0,2026-05-08,251000.0,5.2411,closed
20260429_삼성전자_D5,2026-04-29,삼성전자,5930.0,3,34.0,주도눌림,55.51,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,D+5,D+5,226000.0,2026-05-08,268500.0,18.8053,closed
20260429_DL이앤씨_SIGNAL,2026-04-29,DL이앤씨,375500.0,1,32.0,주도돌파,65.8,리플레이,대형 주도주 조건 · 기관 동행 · 대형 주도주 돌파,3,시그널,손절,101100.0,2026-05-06,93100.0,-7.913,closed
20260429_현대글로비스_SIGNAL,2026-04-29,현대글로비스,86280.0,2,29.0,주도눌림,63.68,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,3,시그널,손절,238500.0,2026-05-06,220000.0,-7.7568,closed
20260429_삼성전자_SIGNAL,2026-04-29,삼성전자,5930.0,3,34.0,주도눌림,55.51,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,시그널,목표수익+,226000.0,2026-05-08,268500.0,18.8053,closed
20260430_엘앤에프_D10,2026-04-30,엘앤에프,66970.0,1,28.0,주도눌림,62.17,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,10,D+10,D+10,195100.0,2026-05-18,160500.0,-17.7345,closed
20260430_DL이앤씨_D10,2026-04-30,DL이앤씨,375500.0,2,25.0,주도눌림,60.11,리플레이,대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,10,D+10,D+10,99000.0,2026-05-18,79700.0,-19.4949,closed
20260430_현대오토에버_D10,2026-04-30,현대오토에버,307950.0,3,25.0,주도눌림,55.28,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,10,D+10,D+10,450500.0,2026-05-18,596000.0,32.2974,closed
20260430_엘앤에프_D5,2026-04-30,엘앤에프,66970.0,1,28.0,주도눌림,62.17,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,D+5,D+5,195100.0,2026-05-11,187300.0,-3.9979,closed
20260430_DL이앤씨_D5,2026-04-30,DL이앤씨,375500.0,2,25.0,주도눌림,60.11,리플레이,대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,D+5,D+5,99000.0,2026-05-11,91300.0,-7.7778,closed
20260430_현대오토에버_D5,2026-04-30,현대오토에버,307950.0,3,25.0,주도눌림,55.28,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,D+5,D+5,450500.0,2026-05-11,635000.0,40.9545,closed
20260430_엘앤에프_SIGNAL,2026-04-30,엘앤에프,66970.0,1,28.0,주도눌림,62.17,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,시그널,지지이탈,195100.0,2026-05-11,187300.0,-3.9979,closed
20260430_DL이앤씨_SIGNAL,2026-04-30,DL이앤씨,375500.0,2,25.0,주도눌림,60.11,리플레이,대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,시그널,손절,99000.0,2026-05-11,91300.0,-7.7778,closed
20260430_현대오토에버_SIGNAL,2026-04-30,현대오토에버,307950.0,3,25.0,주도눌림,55.28,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,시그널,목표수익+,450500.0,2026-05-11,635000.0,40.9545,closed
20260504_에코프로머티_D10,2026-05-04,에코프로머티,450080.0,1,28.0,주도돌파,59.07,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 돌파,10,D+10,D+10,84800.0,2026-05-19,61200.0,-27.8302,closed
20260504_현대오토에버_D10,2026-05-04,현대오토에버,307950.0,2,25.0,주도눌림,55.29,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,10,D+10,D+10,446000.0,2026-05-19,536000.0,20.1794,closed
20260504_현대차_D10,2026-05-04,현대차,5380.0,3,25.0,주도눌림,52.21,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,10,D+10,D+10,539000.0,2026-05-19,604000.0,12.0594,closed
20260504_에코프로머티_D5,2026-05-04,에코프로머티,450080.0,1,28.0,주도돌파,59.07,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 돌파,5,D+5,D+5,84800.0,2026-05-12,71700.0,-15.4481,closed
20260504_현대오토에버_D5,2026-05-04,현대오토에버,307950.0,2,25.0,주도눌림,55.29,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,D+5,D+5,446000.0,2026-05-12,615000.0,37.8924,closed
20260504_현대차_D5,2026-05-04,현대차,5380.0,3,25.0,주도눌림,52.21,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,D+5,D+5,539000.0,2026-05-12,646000.0,19.8516,closed
20260504_에코프로머티_SIGNAL,2026-05-04,에코프로머티,450080.0,1,28.0,주도돌파,59.07,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 돌파,3,시그널,손절,84800.0,2026-05-08,80100.0,-5.5425,closed
20260504_현대오토에버_SIGNAL,2026-05-04,현대오토에버,307950.0,2,25.0,주도눌림,55.29,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,시그널,목표수익+,446000.0,2026-05-12,615000.0,37.8924,closed
20260504_현대차_SIGNAL,2026-05-04,현대차,5380.0,3,25.0,주도눌림,52.21,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,시그널,목표수익+,539000.0,2026-05-12,646000.0,19.8516,closed
20260506_현대오토에버_D10,2026-05-06,현대오토에버,307950.0,1,25.0,주도눌림,55.28,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,10,D+10,D+10,441000.0,2026-05-20,558000.0,26.5306,closed
20260506_현대차_D10,2026-05-06,현대차,5380.0,2,27.0,주도눌림,54.64,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,10,D+10,D+10,550000.0,2026-05-20,592000.0,7.6364,closed
20260506_크래프톤_D10,2026-05-06,크래프톤,259960.0,3,25.0,주도돌파,53.78,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 돌파,10,D+10,D+10,284000.0,2026-05-20,265500.0,-6.5141,closed
20260506_현대오토에버_D5,2026-05-06,현대오토에버,307950.0,1,25.0,주도눌림,55.28,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,D+5,D+5,441000.0,2026-05-13,699000.0,58.5034,closed
20260506_현대차_D5,2026-05-06,현대차,5380.0,2,27.0,주도눌림,54.64,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,D+5,D+5,550000.0,2026-05-13,710000.0,29.0909,closed
20260506_크래프톤_D5,2026-05-06,크래프톤,259960.0,3,25.0,주도돌파,53.78,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 돌파,5,D+5,D+5,284000.0,2026-05-13,281000.0,-1.0563,closed
20260506_현대오토에버_SIGNAL,2026-05-06,현대오토에버,307950.0,1,25.0,주도눌림,55.28,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,시그널,목표수익+,441000.0,2026-05-13,699000.0,58.5034,closed
20260506_현대차_SIGNAL,2026-05-06,현대차,5380.0,2,27.0,주도눌림,54.64,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,시그널,목표수익+,550000.0,2026-05-13,710000.0,29.0909,closed
20260506_크래프톤_SIGNAL,2026-05-06,크래프톤,259960.0,3,25.0,주도돌파,53.78,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 돌파,5,시그널,수급훼손,284000.0,2026-05-13,281000.0,-1.0563,closed
20260507_레인보우로보틱스_D10,2026-05-07,레인보우로보틱스,277810.0,1,25.0,주도돌파,60.42,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 돌파,10,D+10,D+10,697000.0,2026-05-21,743000.0,6.5997,closed
20260507_SK이노베이션_D10,2026-05-07,SK이노베이션,96770.0,2,36.0,주도눌림,60.36,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,10,D+10,D+10,137800.0,2026-05-21,118800.0,-13.7881,closed
20260507_현대오토에버_D10,2026-05-07,현대오토에버,307950.0,3,26.0,주도눌림,57.17,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,10,D+10,D+10,455500.0,2026-05-21,629000.0,38.09,closed
20260507_레인보우로보틱스_D5,2026-05-07,레인보우로보틱스,277810.0,1,25.0,주도돌파,60.42,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 돌파,5,D+5,D+5,697000.0,2026-05-14,841000.0,20.66,closed
20260507_SK이노베이션_D5,2026-05-07,SK이노베이션,96770.0,2,36.0,주도눌림,60.36,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,D+5,D+5,137800.0,2026-05-14,126700.0,-8.0552,closed
20260507_현대오토에버_D5,2026-05-07,현대오토에버,307950.0,3,26.0,주도눌림,57.17,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,D+5,D+5,455500.0,2026-05-14,689000.0,51.2623,closed
20260507_SK이노베이션_SIGNAL,2026-05-07,SK이노베이션,96770.0,2,36.0,주도눌림,60.36,리플레이,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,3,시그널,손절,137800.0,2026-05-12,128500.0,-6.7489,closed
