종목명,일자,종가,외인,연기금,투신,사모
미래에셋증권,20260311,71091.0,71102.0,4977.0,51.0,11421.0
미래에셋증권,20260310,64321.0,-33276.0,-6849.0,-16696.0,-730.0
미래에셋증권,20260309,63922.0,1420.0,27.0,-4731.0,-9584.0
미래에셋증권,20260306,66810.0,-33614.0,-5875.0,-3266.0,-5032.0
미래에셋증권,20260305,64918.0,-50253.0,3432.0,6308.0,8921.0
미래에셋증권,20260304,56256.0,59125.0,-11811.0,3363.0,5031.0
미래에셋증권,20260303,66312.0,992.0,6845.0,-1771.0,-5848.0
미래에셋증권,20260227,71689.0,-28879.0,-518.0,-6623.0,3382.0
미래에셋증권,20260226,73282.0,-7758.0,-3433.0,-800.0,-1031.0
미래에셋증권,20260225,72585.0,62493.0,-8481.0,-6382.0,-4258.0
미래에셋증권,20260224,66810.0,-78771.0,-11642.0,-12847.0,-3787.0
NAVER,20260324,213500.0,-2117.0,713.0,-1113.0,499.0
NAVER,20260323,209000.0,-15825.0,-7856.0,-2202.0,-3110.0
NAVER,20260320,221500.0,761.0,-19139.0,-1908.0,-699.0
NAVER,20260319,220500.0,-16906.0,-8472.0,-3938.0,-1661.0
NAVER,20260318,226500.0,-31549.0,-17727.0,-1761.0,-9827.0
NAVER,20260317,224000.0,16421.0,2899.0,-1605.0,-349.0
NAVER,20260316,218000.0,-26022.0,-8768.0,-1521.0,-1835.0
NAVER,20260313,223000.0,-10327.0,-2786.0,37389.0,-3554.0
NAVER,20260312,222000.0,-26741.0,-1466.0,3535.0,-1459.0
NAVER,20260311,222000.0,-2362.0,-4784.0,-2037.0,-381.0
NAVER,20260310,220500.0,-52685.0,-18336.0,-3569.0,-1248.0
NAVER,20260309,218500.0,49741.0,-4197.0,-1882.0,-2030.0
NAVER,20260306,222500.0,-8762.0,-3729.0,-3396.0,24.0
NAVER,20260305,220000.0,-66132.0,-1985.0,-4686.0,-1876.0
NAVER,20260304,208000.0,58357.0,-4286.0,-2826.0,1656.0
NAVER,20260303,236000.0,-72545.0,-11454.0,-5260.0,-2016.0
NAVER,20260227,254500.0,-80254.0,-1085.0,-808.0,-734.0
NAVER,20260226,260500.0,4111.0,-3349.0,6409.0,5022.0
NAVER,20260225,253000.0,-37780.0,-9736.0,-4620.0,-578.0
NAVER,20260224,255000.0,-31535.0,-14570.0,-3963.0,-2841.0
HD현대일렉트릭,20260324,925000.0,-17469.0,12.0,11435.0,1298.0
HD현대일렉트릭,20260323,913000.0,-4087.0,-1534.0,-2018.0,-2176.0
HD현대일렉트릭,20260320,959000.0,-18487.0,-529.0,-1629.0,-91.0
HD현대일렉트릭,20260319,958000.0,-241.0,921.0,1338.0,-955.0
HD현대일렉트릭,20260318,974000.0,788.0,4277.0,702.0,1424.0
HD현대일렉트릭,20260317,931000.0,13439.0,-1492.0,-298.0,-54.0
HD현대일렉트릭,20260316,905000.0,-20095.0,388.0,-2844.0,2260.0
HD현대일렉트릭,20260313,929000.0,-37948.0,-29.0,3604.0,33536.0
HD현대일렉트릭,20260312,944000.0,10550.0,1063.0,-476.0,-426.0
HD현대일렉트릭,20260311,939000.0,-6922.0,-1857.0,1086.0,-269.0
HD현대일렉트릭,20260310,941000.0,1785.0,-2235.0,-156.0,5.0
HD현대일렉트릭,20260309,907000.0,-14704.0,-2191.0,-2085.0,-1500.0
HD현대일렉트릭,20260306,968000.0,-25659.0,1078.0,87.0,-590.0
HD현대일렉트릭,20260305,984000.0,52793.0,-1616.0,-542.0,-558.0
HD현대일렉트릭,20260304,871000.0,20419.0,315.0,-2015.0,-2206.0
HD현대일렉트릭,20260303,987000.0,-3197.0,-111.0,-1011.0,-18.0
HD현대일렉트릭,20260227,1050000.0,-120429.0,-3859.0,-3615.0,-1912.0
HD현대일렉트릭,20260226,1111000.0,37078.0,2566.0,-1543.0,-502.0
HD현대일렉트릭,20260225,1065000.0,-15035.0,-861.0,-2528.0,3.0
HD현대일렉트릭,20260224,1070000.0,-25099.0,-4822.0,-1126.0,230.0
삼성전기,20260324,437000.0,-11994.0,-10026.0,4884.0,2517.0
삼성전기,20260323,427500.0,-3976.0,-688.0,-26552.0,-15550.0
삼성전기,20260320,464500.0,-78234.0,-8734.0,-11571.0,-7389.0
삼성전기,20260319,479500.0,13618.0,7734.0,1542.0,2072.0
삼성전기,20260318,464000.0,-53448.0,10621.0,9293.0,-3097.0
삼성전기,20260317,446500.0,23828.0,7019.0,22915.0,-2255.0
삼성전기,20260316,413000.0,-17320.0,5823.0,14047.0,7871.0
삼성전기,20260313,400500.0,-13120.0,4818.0,3742.0,7587.0
삼성전기,20260312,399500.0,-51866.0,881.0,-5454.0,-1082.0
삼성전기,20260311,406000.0,30477.0,-100.0,4456.0,-3275.0
삼성전기,20260310,402000.0,-30744.0,-1742.0,2043.0,3538.0
삼성전기,20260309,382000.0,3628.0,-7020.0,-6551.0,-5365.0
삼성전기,20260306,404500.0,-33760.0,-3529.0,-2645.0,-727.0
삼성전기,20260305,401500.0,-1474.0,-2067.0,1783.0,13080.0
삼성전기,20260304,362500.0,58718.0,-8433.0,-3617.0,7494.0
삼성전기,20260303,409000.0,32150.0,-11283.0,3917.0,-5696.0
삼성전기,20260227,448500.0,-59049.0,-31203.0,-15096.0,-3517.0
삼성전기,20260226,466500.0,-23470.0,-10699.0,-2380.0,-7573.0
삼성전기,20260225,465000.0,-15453.0,-17861.0,9856.0,-7345.0
삼성전기,20260224,446000.0,-1821.0,-13573.0,-9002.0,424.0
고려아연,20260324,1543000.0,4563.0,-792.0,-2800.0,175.0
고려아연,20260323,1486000.0,-1594.0,-1472.0,-2104.0,-6826.0
고려아연,20260320,1587000.0,-8516.0,-2475.0,-3362.0,-4337.0
고려아연,20260319,1612000.0,-32471.0,-78.0,-2485.0,-889.0
고려아연,20260318,1695000.0,2235.0,2971.0,161.0,998.0
고려아연,20260317,1612000.0,-6741.0,-9.0,-874.0,-237.0
고려아연,20260316,1600000.0,-6395.0,261.0,-1184.0,-163.0
고려아연,20260313,1628000.0,-5543.0,-736.0,-167.0,-119.0
고려아연,20260312,1674000.0,-14473.0,906.0,-293.0,-530.0
고려아연,20260311,1666000.0,-1536.0,1503.0,-473.0,-1182.0
고려아연,20260310,1625000.0,-13691.0,-6774.0,578.0,-132.0
고려아연,20260309,1596000.0,-21362.0,2631.0,-48.0,-1937.0
고려아연,20260306,1752000.0,2515.0,251.0,-363.0,-116.0
고려아연,20260305,1759000.0,4133.0,-2643.0,-866.0,762.0
고려아연,20260304,1632000.0,-2633.0,466.0,-84.0,-2060.0
고려아연,20260303,1983000.0,-119.0,6875.0,5030.0,5592.0
고려아연,20260227,2030000.0,4423.0,-2189.0,-1799.0,-1524.0
고려아연,20260226,2055000.0,5870.0,2834.0,-492.0,-10109.0
고려아연,20260225,2115000.0,49958.0,16709.0,1946.0,3781.0
고려아연,20260224,1871000.0,44682.0,17953.0,2180.0,8358.0
삼성SDI,20260324,397500.0,37875.0,9702.0,-1728.0,-740.0
삼성SDI,20260323,376500.0,-26200.0,-4383.0,-8716.0,-9673.0
삼성SDI,20260320,400500.0,-31880.0,2976.0,-6603.0,8287.0
삼성SDI,20260319,402500.0,-1511.0,-309.0,1184.0,-608.0
삼성SDI,20260318,405000.0,22521.0,2770.0,1311.0,163.0
삼성SDI,20260317,389000.0,22486.0,2557.0,-30805.0,-960.0
삼성SDI,20260316,383000.0,21879.0,340.0,-36246.0,-822.0
삼성SDI,20260313,388000.0,-24005.0,3931.0,-9043.0,144.0
삼성SDI,20260312,400000.0,-54479.0,-2247.0,48808.0,7144.0
삼성SDI,20260311,400000.0,-15725.0,-2701.0,1961.0,-947.0
삼성SDI,20260310,403500.0,-67239.0,-2068.0,347.0,138.0
삼성SDI,20260309,389000.0,-41986.0,7380.0,-22186.0,-1391.0
삼성SDI,20260306,410500.0,15486.0,5196.0,-47.0,620.0
삼성SDI,20260305,392500.0,-25089.0,12367.0,3586.0,-4632.0
삼성SDI,20260304,351000.0,75390.0,1215.0,-9893.0,-888.0
삼성SDI,20260303,408000.0,-96986.0,1700.0,-25147.0,-7294.0
삼성SDI,20260227,466000.0,50606.0,11668.0,9726.0,-4712.0
삼성SDI,20260226,449000.0,49115.0,7561.0,21674.0,-1621.0
삼성SDI,20260225,433000.0,23235.0,7991.0,11884.0,-6154.0
삼성SDI,20260224,421500.0,242100.0,31977.0,18531.0,21412.0
한국전력,20260324,46750.0,16046.0,-1914.0,-366.0,-2926.0
한국전력,20260323,45600.0,-17599.0,-12579.0,-4952.0,-90.0
한국전력,20260320,49150.0,-6009.0,3511.0,-5954.0,2314.0
한국전력,20260319,48300.0,-23544.0,-11021.0,-3538.0,449.0
한국전력,20260318,49950.0,1474.0,3049.0,-5259.0,4171.0
한국전력,20260317,48200.0,-1720.0,-3486.0,-2776.0,-2930.0
한국전력,20260316,46900.0,-14684.0,-1335.0,-6019.0,-7349.0
한국전력,20260313,48300.0,-23641.0,1125.0,15824.0,24202.0
한국전력,20260312,47600.0,-16060.0,-1435.0,-5940.0,-2200.0
한국전력,20260311,47950.0,-17806.0,-3294.0,-3662.0,139.0
한국전력,20260310,47600.0,-1186.0,-3363.0,992.0,-553.0
한국전력,20260309,44800.0,-30970.0,-9319.0,-7905.0,-1313.0
한국전력,20260306,48800.0,-5735.0,-5353.0,-5570.0,-1197.0
한국전력,20260305,48200.0,-26846.0,-11152.0,-14174.0,-2162.0
한국전력,20260304,45550.0,51520.0,1204.0,-4117.0,-3194.0
한국전력,20260303,50900.0,-39766.0,-40728.0,-28240.0,-16372.0
한국전력,20260227,58500.0,-169457.0,-64449.0,-45063.0,-7765.0
한국전력,20260226,63300.0,-20671.0,-21.0,-11190.0,-1966.0
한국전력,20260225,64300.0,15287.0,-624.0,1249.0,327.0
한국전력,20260224,62800.0,12176.0,-2597.0,-1578.0,-977.0
하나금융지주,20260324,106500.0,-13261.0,1720.0,-1168.0,261.0
하나금융지주,20260323,106000.0,-12479.0,-458.0,-1404.0,563.0
하나금융지주,20260320,113200.0,-8863.0,2130.0,-1402.0,-216.0
하나금융지주,20260319,113200.0,-3428.0,3925.0,-2199.0,-1030.0
하나금융지주,20260318,114500.0,-14371.0,3420.0,444.0,855.0
하나금융지주,20260317,109900.0,5412.0,-1708.0,1231.0,-1239.0
하나금융지주,20260316,108400.0,2613.0,-1210.0,-1316.0,-778.0
하나금융지주,20260313,108900.0,10106.0,2205.0,-56734.0,868.0
하나금융지주,20260312,112500.0,-9111.0,488.0,-751.0,-87.0
하나금융지주,20260311,113400.0,-8773.0,32.0,252.0,238.0
하나금융지주,20260310,109900.0,-12336.0,-675.0,-591.0,-225.0
하나금융지주,20260309,107900.0,16037.0,-4843.0,14.0,-49.0
하나금융지주,20260306,110300.0,-8856.0,-3684.0,1041.0,641.0
하나금융지주,20260305,111200.0,-5837.0,-857.0,-4040.0,-489.0
하나금융지주,20260304,105500.0,21302.0,-3540.0,-90.0,1756.0
하나금융지주,20260303,120100.0,36768.0,-9079.0,1393.0,353.0
하나금융지주,20260227,121800.0,5919.0,-6757.0,-3076.0,-2206.0
하나금융지주,20260226,124900.0,8243.0,-2765.0,-9710.0,-3202.0
하나금융지주,20260225,126000.0,-8013.0,-653.0,-2285.0,-655.0
하나금융지주,20260224,126100.0,-20829.0,-1464.0,-9434.0,-3229.0
한미반도체,20260324,296500.0,-91519.0,2872.0,-5430.0,-6261.0
한미반도체,20260323,297000.0,-32204.0,-2732.0,-2564.0,2715.0
한미반도체,20260320,309500.0,34833.0,6046.0,-2409.0,-2927.0
한미반도체,20260319,307000.0,4799.0,1154.0,-755.0,-991.0
한미반도체,20260318,311000.0,-18140.0,-2903.0,138.0,-2346.0
한미반도체,20260317,301000.0,-26029.0,-3309.0,-3883.0,5226.0
한미반도체,20260316,300000.0,-51752.0,-3938.0,-331.0,-2706.0
한미반도체,20260313,305500.0,16942.0,-133.0,-51553.0,-3224.0
한미반도체,20260312,317000.0,-44767.0,-259.0,-6308.0,-799.0
한미반도체,20260311,312500.0,-69164.0,-3586.0,-15417.0,-3650.0
한미반도체,20260310,324000.0,22902.0,3368.0,2524.0,-7235.0
한미반도체,20260309,305000.0,-54297.0,-12974.0,-9428.0,-4178.0
한미반도체,20260306,333500.0,-11763.0,15013.0,-8607.0,-1625.0
한미반도체,20260305,315000.0,57433.0,7359.0,37332.0,5052.0
한미반도체,20260304,259000.0,-94740.0,-3835.0,-12116.0,9333.0
한미반도체,20260303,282000.0,-33419.0,-5567.0,-9366.0,-6137.0
한미반도체,20260227,323500.0,111137.0,2958.0,-25368.0,3350.0
한미반도체,20260226,275500.0,189710.0,-978.0,4799.0,6805.0
한미반도체,20260225,214500.0,53222.0,2353.0,8.0,6083.0
한미반도체,20260224,210000.0,36133.0,-748.0,-3219.0,-3660.0
POSCO홀딩스,20260324,339500.0,19591.0,5075.0,-2534.0,-2993.0
POSCO홀딩스,20260323,325000.0,-22741.0,-6425.0,-1806.0,-1291.0
POSCO홀딩스,20260320,343500.0,10816.0,-1497.0,-4636.0,-180.0
POSCO홀딩스,20260319,338000.0,-7164.0,-8235.0,-5502.0,-6459.0
POSCO홀딩스,20260318,349500.0,-6417.0,-2141.0,325.0,-1482.0
POSCO홀딩스,20260317,342500.0,12915.0,-1398.0,-5405.0,-211.0
POSCO홀딩스,20260316,333500.0,9933.0,-5548.0,-6989.0,-275.0
POSCO홀딩스,20260313,337000.0,-6704.0,576.0,-7921.0,-1791.0
POSCO홀딩스,20260312,347500.0,-4579.0,-2275.0,5954.0,1355.0
POSCO홀딩스,20260311,345000.0,4560.0,-3033.0,-2068.0,-947.0
POSCO홀딩스,20260310,343500.0,-29096.0,-5942.0,2237.0,561.0
POSCO홀딩스,20260309,336000.0,5121.0,-5525.0,-17663.0,-83.0
POSCO홀딩스,20260306,353500.0,1070.0,-2671.0,-6187.0,240.0
POSCO홀딩스,20260305,346500.0,-48351.0,-3270.0,7600.0,-8252.0
POSCO홀딩스,20260304,321500.0,19820.0,2712.0,-8352.0,-1062.0
POSCO홀딩스,20260303,374500.0,-36754.0,4545.0,-13221.0,-2938.0
POSCO홀딩스,20260227,413000.0,22566.0,15541.0,12208.0,4338.0
POSCO홀딩스,20260226,407500.0,-19687.0,4085.0,6876.0,3302.0
POSCO홀딩스,20260225,406500.0,21222.0,5269.0,2087.0,-27.0
POSCO홀딩스,20260224,399500.0,27289.0,5565.0,11788.0,3887.0
HD한국조선해양,20260324,379500.0,-18658.0,3198.0,-84.0,-1022.0
HD한국조선해양,20260323,366000.0,-17835.0,-2840.0,240.0,-1203.0
HD한국조선해양,20260320,404500.0,-11287.0,-5965.0,-404.0,624.0
HD한국조선해양,20260319,413500.0,6384.0,-2041.0,445.0,-234.0
HD한국조선해양,20260318,425000.0,-11538.0,-1336.0,1850.0,13.0
HD한국조선해양,20260317,420000.0,4024.0,447.0,1444.0,48.0
HD한국조선해양,20260316,409500.0,471.0,-709.0,4516.0,111.0
HD한국조선해양,20260313,416000.0,-2385.0,1860.0,-518.0,-287.0
HD한국조선해양,20260312,425000.0,30556.0,-1605.0,1182.0,477.0
HD한국조선해양,20260311,420000.0,4400.0,1678.0,663.0,405.0
HD한국조선해양,20260310,404000.0,-6873.0,-3155.0,-2319.0,-164.0
HD한국조선해양,20260309,400000.0,727.0,7133.0,-78.0,-131.0
HD한국조선해양,20260306,402000.0,6775.0,-1074.0,-4043.0,-347.0
HD한국조선해양,20260305,407000.0,-1456.0,787.0,-1028.0,209.0
HD한국조선해양,20260304,379000.0,12342.0,-2362.0,445.0,-875.0
HD한국조선해양,20260303,441500.0,36729.0,-668.0,833.0,433.0
HD한국조선해양,20260227,450000.0,19859.0,-5770.0,2372.0,1195.0
HD한국조선해양,20260226,452000.0,2225.0,-2134.0,-1596.0,-1076.0
HD한국조선해양,20260225,467500.0,26083.0,3338.0,-3617.0,-205.0
HD한국조선해양,20260224,457500.0,-18640.0,-4408.0,2718.0,1411.0
효성중공업,20260324,2701000.0,14502.0,-1849.0,3704.0,69.0
효성중공업,20260323,2589000.0,-8143.0,2855.0,-1196.0,-15238.0
효성중공업,20260320,2735000.0,3432.0,-2466.0,766.0,-5710.0
효성중공업,20260319,2693000.0,-2312.0,-613.0,-40.0,4600.0
효성중공업,20260318,2731000.0,44340.0,1725.0,3109.0,4030.0
효성중공업,20260317,2546000.0,9708.0,-133.0,-1195.0,1084.0
효성중공업,20260316,2517000.0,-3196.0,-3026.0,-104.0,-1174.0
효성중공업,20260313,2593000.0,18913.0,-2973.0,3754.0,-8861.0
효성중공업,20260312,2561000.0,756.0,-2101.0,3551.0,-1561.0
효성중공업,20260311,2533000.0,10207.0,-1493.0,1173.0,-2411.0
효성중공업,20260310,2550000.0,13353.0,2779.0,-2751.0,12518.0
효성중공업,20260309,2389000.0,-7854.0,-2860.0,3435.0,3308.0
효성중공업,20260306,2478000.0,-539.0,-4797.0,-3835.0,-2113.0
효성중공업,20260305,2484000.0,8420.0,1662.0,-236.0,-3147.0
효성중공업,20260304,2297000.0,17574.0,1528.0,-4964.0,3804.0
효성중공업,20260303,2606000.0,5826.0,-3284.0,-6975.0,-16115.0
효성중공업,20260227,2823000.0,-22860.0,-5082.0,-4688.0,-24979.0
효성중공업,20260226,2898000.0,39022.0,-3339.0,736.0,-6377.0
효성중공업,20260225,2763000.0,-498.0,-3913.0,-7406.0,-5186.0
효성중공업,20260224,2758000.0,-13842.0,-1930.0,-1857.0,3166.0
SK,20260324,343500.0,-1110.0,17.0,10345.0,-444.0
SK,20260323,329000.0,-2125.0,-1215.0,-365.0,-521.0
SK,20260320,360000.0,14807.0,61.0,452.0,1908.0
SK,20260319,346000.0,12531.0,-1954.0,-388.0,190.0
SK,20260318,352500.0,269.0,-4003.0,-1019.0,557.0
SK,20260317,340000.0,14389.0,1110.0,377.0,3584.0
SK,20260316,330500.0,15013.0,-1525.0,-1057.0,1234.0
SK,20260313,331000.0,6573.0,-8260.0,-2755.0,-1958.0
SK,20260312,336000.0,-18330.0,-21492.0,-11856.0,-2065.0
SK,20260311,359500.0,-98450.0,-19709.0,-15511.0,-12657.0
SK,20260310,351000.0,-257.0,1022.0,2283.0,6313.0
SK,20260309,329000.0,11594.0,-8985.0,144.0,-1070.0
SK,20260306,358500.0,2402.0,-8961.0,7154.0,2156.0
SK,20260305,359500.0,-18911.0,1135.0,1974.0,20764.0
SK,20260304,330000.0,10856.0,-2915.0,4884.0,24568.0
SK,20260303,379500.0,44236.0,6367.0,-28.0,-7437.0
SK,20260227,401000.0,-15051.0,-3661.0,2052.0,7776.0
SK,20260226,422500.0,-12398.0,421.0,16241.0,8733.0
SK,20260225,409000.0,9739.0,6018.0,4983.0,-772.0
SK,20260224,392500.0,3896.0,2614.0,4787.0,-38.0
LS ELECTRIC,20260324,813000.0,-5881.0,-1174.0,-26335.0,-11853.0
LS ELECTRIC,20260323,823000.0,-25984.0,-1219.0,-1372.0,-4322.0
LS ELECTRIC,20260320,886000.0,-11341.0,1467.0,-7955.0,752.0
LS ELECTRIC,20260319,873000.0,7131.0,-1363.0,2078.0,2915.0
LS ELECTRIC,20260318,833000.0,43271.0,-162.0,-3890.0,141.0
LS ELECTRIC,20260317,762000.0,20714.0,1690.0,-2864.0,7393.0
LS ELECTRIC,20260316,733000.0,-9164.0,1206.0,-1212.0,-4277.0
LS ELECTRIC,20260313,747000.0,1348.0,-74.0,2485.0,5634.0
LS ELECTRIC,20260312,740000.0,2115.0,-187.0,5882.0,3305.0
LS ELECTRIC,20260311,722000.0,1085.0,-1048.0,-2440.0,-3487.0
LS ELECTRIC,20260310,724000.0,7200.0,1617.0,9128.0,8349.0
LS ELECTRIC,20260309,681000.0,6035.0,-3859.0,1558.0,54.0
LS ELECTRIC,20260306,704000.0,-11890.0,-5210.0,-1078.0,-829.0
LS ELECTRIC,20260305,701000.0,-10587.0,849.0,1729.0,4489.0
LS ELECTRIC,20260304,626000.0,17205.0,-4205.0,6700.0,1393.0
LS ELECTRIC,20260303,714000.0,-32335.0,-4213.0,-2348.0,-2709.0
LS ELECTRIC,20260227,787000.0,-43551.0,-5013.0,928.0,-10351.0
LS ELECTRIC,20260226,803000.0,-8597.0,-1712.0,-11194.0,-1780.0
LS ELECTRIC,20260225,753000.0,-37216.0,-2442.0,-2581.0,7491.0
LS ELECTRIC,20260224,746000.0,-16558.0,-1257.0,-1505.0,54.0
한화시스템,20260324,127300.0,10622.0,-521.0,1764.0,2174.0
한화시스템,20260323,124000.0,13738.0,1725.0,-3797.0,-2212.0
한화시스템,20260320,136000.0,-4063.0,-495.0,-1109.0,-252.0
한화시스템,20260319,141000.0,-61838.0,861.0,-1806.0,3114.0
한화시스템,20260318,139800.0,14417.0,2333.0,-1363.0,807.0
한화시스템,20260317,138900.0,17771.0,-2381.0,843.0,-252.0
한화시스템,20260316,140000.0,-4616.0,952.0,-1457.0,-2532.0
한화시스템,20260313,144400.0,-3244.0,-1639.0,-16004.0,-2436.0
한화시스템,20260312,152300.0,-12537.0,1052.0,696.0,1547.0
한화시스템,20260311,147700.0,-28353.0,-5675.0,-4296.0,-7363.0
한화시스템,20260310,156200.0,-7702.0,-8163.0,553.0,-1972.0
한화시스템,20260309,162700.0,-88742.0,-2654.0,3613.0,9972.0
한화시스템,20260306,158900.0,-65217.0,1977.0,1065.0,-11591.0
한화시스템,20260305,150800.0,73099.0,5432.0,5366.0,6839.0
한화시스템,20260304,116000.0,-97224.0,-8609.0,-3747.0,-11271.0
한화시스템,20260303,146700.0,53918.0,2496.0,2404.0,16185.0
한화시스템,20260227,113600.0,-10894.0,-2520.0,172.0,658.0
한화시스템,20260226,110600.0,10852.0,-2714.0,-540.0,-3078.0
한화시스템,20260225,111400.0,7216.0,815.0,-768.0,-18.0
한화시스템,20260224,110800.0,-12064.0,-1199.0,416.0,-7507.0
우리금융지주,20260324,32300.0,-11328.0,133.0,731.0,-734.0
우리금융지주,20260323,31700.0,-16704.0,-744.0,-1686.0,-849.0
우리금융지주,20260320,33900.0,-4604.0,242.0,357.0,-453.0
우리금융지주,20260319,33600.0,11457.0,1901.0,-2228.0,-480.0
우리금융지주,20260318,33500.0,-20557.0,760.0,1222.0,-557.0
우리금융지주,20260317,32600.0,-4116.0,488.0,2268.0,-854.0
우리금융지주,20260316,31900.0,-3185.0,-896.0,-314.0,-716.0
우리금융지주,20260313,32200.0,-8809.0,-1531.0,-174.0,-370.0
우리금융지주,20260312,32500.0,-12470.0,-3982.0,-547.0,-157.0
우리금융지주,20260311,33350.0,1183.0,-1356.0,-25.0,477.0
우리금융지주,20260310,32100.0,-17193.0,2100.0,-163.0,150.0
우리금융지주,20260309,31550.0,8142.0,-234.0,-173.0,32.0
우리금융지주,20260306,33050.0,-8108.0,-3969.0,-2586.0,449.0
우리금융지주,20260305,33750.0,-17976.0,4552.0,240.0,-47.0
우리금융지주,20260304,31800.0,30365.0,-3056.0,691.0,313.0
우리금융지주,20260303,35300.0,40639.0,-6478.0,1704.0,-161.0
우리금융지주,20260227,36000.0,12144.0,-10611.0,-5846.0,-542.0
우리금융지주,20260226,37850.0,3256.0,-16496.0,-1497.0,-1887.0
우리금융지주,20260225,39000.0,-13072.0,-12951.0,-1084.0,-6.0
우리금융지주,20260224,39100.0,-18637.0,-24920.0,-3888.0,-1686.0
삼성중공업,20260324,26400.0,-17946.0,-2251.0,-2957.0,709.0
삼성중공업,20260323,26000.0,-84698.0,-13207.0,-478.0,-2066.0
삼성중공업,20260320,28550.0,-21513.0,508.0,-118.0,176.0
삼성중공업,20260319,28500.0,-480.0,-1262.0,-417.0,-366.0
삼성중공업,20260318,29100.0,-13972.0,-13138.0,-2582.0,-3546.0
삼성중공업,20260317,29150.0,-7989.0,3435.0,2415.0,3293.0
삼성중공업,20260316,28750.0,-70818.0,453.0,-1594.0,-500.0
삼성중공업,20260313,30700.0,-1928.0,3933.0,1990.0,-25.0
삼성중공업,20260312,30850.0,168360.0,12161.0,6996.0,7089.0
삼성중공업,20260311,28800.0,84409.0,5434.0,-148.0,160.0
삼성중공업,20260310,27850.0,-37768.0,-16.0,-5951.0,65.0
삼성중공업,20260309,28550.0,-1543.0,13540.0,9980.0,3650.0
삼성중공업,20260306,27600.0,4876.0,5942.0,1003.0,-193.0
삼성중공업,20260305,27200.0,29793.0,9752.0,2734.0,3000.0
삼성중공업,20260304,23500.0,37548.0,-466.0,-824.0,-207.0
삼성중공업,20260303,28000.0,27254.0,-1114.0,-2408.0,484.0
삼성중공업,20260227,28950.0,35855.0,280.0,-97.0,2370.0
삼성중공업,20260226,28700.0,18519.0,-2637.0,-3269.0,-4120.0
삼성중공업,20260225,28950.0,8573.0,-8849.0,-9492.0,-576.0
삼성중공업,20260224,29000.0,6658.0,-8201.0,-6199.0,-1466.0
LG화학,20260324,314000.0,21107.0,1917.0,77.0,-532.0
LG화학,20260323,290000.0,-9092.0,180.0,-10784.0,-1475.0
LG화학,20260320,310000.0,-10481.0,3119.0,-2904.0,625.0
LG화학,20260319,303500.0,-10450.0,-366.0,-3727.0,-221.0
LG화학,20260318,320000.0,-658.0,6435.0,1290.0,439.0
